pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782410005.851222,1,1,still,sit,center,near,0,1.2,0.09,261 115 441 480
1782410005.903147,1,1,still,sit,center,near,0,0.9,0.09,261 115 441 480
1782410005.951831,1,1,still,sit,center,near,0,1.0,0.09,261 115 441 480
1782410006.006637,1,1,still,sit,center,near,0,0.7,0.09,261 115 441 480
1782410006.055496,1,1,still,sit,center,near,0,0.8,0.09,261 115 441 480
1782410006.105585,1,1,still,sit,center,near,0,1.0,0.09,261 115 441 480
1782410006.158725,1,1,still,sit,center,near,0,1.2,0.08,261 115 440 480
1782410006.212941,1,1,still,sit,center,near,0,0.9,0.08,261 115 441 480
1782410006.265526,1,1,still,sit,center,near,0,1.7,0.09,260 115 440 480
1782410006.320992,1,1,still,sit,center,near,0,1.5,0.09,261 115 440 480
1782410006.369093,1,1,still,sit,center,near,0,1.2,0.09,261 115 440 480
1782410006.421190,1,1,still,sit,center,near,0,1.2,0.10,261 115 440 480
1782410006.472959,1,1,still,sit,center,near,0,1.2,0.10,261 115 440 479
1782410006.527491,1,1,still,sit,center,near,0,0.8,0.11,261 115 440 479
1782410006.582389,1,1,still,sit,center,near,0,0.8,0.11,261 115 440 479
1782410006.636400,1,1,still,sit,center,near,0,1.5,0.12,261 115 440 479
1782410006.687297,1,1,still,sit,center,near,0,1.7,0.13,261 115 441 479
1782410006.747050,1,1,still,sit,center,near,0,1.6,0.13,261 115 441 479
1782410006.814191,1,1,still,sit,center,near,0,1.4,0.14,261 115 440 479
1782410006.866258,1,1,still,sit,center,near,0,1.3,0.15,260 115 440 479
1782410006.913998,1,1,still,sit,center,near,0,1.0,0.15,260 115 440 480
1782410006.964214,1,1,still,sit,center,near,0,0.9,0.16,261 115 441 480
1782410007.020122,1,1,still,sit,center,near,0,0.5,0.16,261 115 440 480
1782410007.066458,1,1,still,sit,center,near,0,0.7,0.17,261 114 441 480
1782410007.109071,1,1,still,sit,center,near,0,1.1,0.18,260 114 441 480
1782410007.162809,1,1,still,sit,center,near,0,0.9,0.18,261 115 441 480
1782410007.210964,1,1,still,sit,center,near,0,1.2,0.18,261 114 441 480
1782410007.258664,1,1,still,sit,center,near,0,0.9,0.18,261 114 440 480
1782410007.312057,1,1,still,sit,center,near,0,1.0,0.18,261 114 441 479
1782410007.365672,1,1,still,sit,center,near,0,1.0,0.18,260 114 440 479
1782410007.422069,1,1,still,sit,center,near,0,0.7,0.18,261 115 440 480
1782410007.475608,1,1,still,sit,center,near,0,0.8,0.17,261 115 441 480
1782410007.525713,1,1,still,sit,center,near,0,1.0,0.17,262 115 441 479
1782410007.576568,1,1,still,sit,center,near,0,0.8,0.17,261 115 441 479
1782410007.632124,1,1,still,sit,center,near,0,0.8,0.16,261 115 441 480
1782410007.684064,1,1,still,sit,center,near,0,1.0,0.16,261 115 441 480
1782410007.732061,1,1,still,sit,center,near,0,1.2,0.16,261 114 441 480
1782410007.785658,1,1,still,sit,center,near,0,1.3,0.15,261 114 441 479
1782410007.841064,1,1,still,sit,center,near,0,1.2,0.14,261 115 441 479
1782410007.891173,1,1,still,sit,center,near,0,1.4,0.13,260 115 441 480
1782410007.941950,1,1,still,sit,center,near,0,1.3,0.13,260 115 441 480
1782410007.993050,1,1,still,sit,center,near,0,1.0,0.12,261 114 441 480
1782410008.045656,1,1,still,sit,center,near,0,1.3,0.12,260 115 440 480
1782410008.096506,1,1,still,sit,center,near,0,1.1,0.11,261 115 440 480
1782410008.145598,1,1,still,sit,center,near,0,1.1,0.11,261 115 441 480
1782410008.197221,1,1,still,sit,center,near,0,0.9,0.11,261 114 441 480
1782410008.247713,1,1,still,sit,center,near,0,0.6,0.11,261 115 440 480
1782410008.300207,1,1,still,sit,center,near,0,0.4,0.11,260 115 441 480
1782410008.351126,1,1,still,sit,center,near,0,0.2,0.10,261 115 441 480
1782410008.403074,1,1,still,sit,center,near,0,0.3,0.11,260 115 441 479
1782410008.454018,1,1,still,sit,center,near,0,0.3,0.11,261 115 440 480
1782410008.507652,1,1,still,sit,center,near,0,0.4,0.11,261 115 440 480
1782410008.555800,1,1,still,sit,center,near,0,0.3,0.10,261 115 441 480
1782410008.603316,1,1,still,sit,center,near,0,0.6,0.10,261 115 440 480
1782410008.653741,1,1,still,sit,center,near,0,0.6,0.10,261 115 441 480
1782410008.707786,1,1,still,sit,center,near,0,0.7,0.10,261 115 440 480
1782410008.762050,1,1,still,sit,center,near,0,0.9,0.09,261 115 440 480
1782410008.811066,1,1,still,sit,center,near,0,0.7,0.09,261 115 441 480
1782410008.862415,1,1,still,sit,center,near,0,0.6,0.09,261 115 441 479
1782410008.912894,1,1,still,sit,center,near,0,0.7,0.10,261 115 441 479
1782410008.965754,1,1,still,sit,center,near,0,1.0,0.10,261 115 441 479
1782410009.023835,1,1,still,sit,center,near,0,0.9,0.10,261 115 441 479
1782410009.071339,1,1,still,sit,center,near,0,0.8,0.10,261 115 441 479
1782410009.117954,1,1,still,sit,center,near,0,0.7,0.10,261 114 441 480
1782410009.170049,1,1,still,sit,center,near,0,1.3,0.11,261 115 442 479
1782410009.221160,1,1,still,sit,center,near,0,1.5,0.11,261 115 442 480
1782410009.269078,1,1,still,sit,center,near,0,2.7,0.13,261 114 443 480
1782410009.319182,1,1,still,sit,center,near,0,3.0,0.15,261 114 443 480
1782410009.366048,1,1,still,sit,center,near,0,4.1,0.17,261 114 444 479
1782410009.415637,1,1,still,sit,center,near,0,5.1,0.19,261 114 444 480
1782410009.463019,1,1,still,sit,center,near,0,5.8,0.22,261 114 445 479
1782410009.512112,1,1,still,sit,center,near,0,6.2,0.24,262 114 445 479
1782410009.561051,1,1,still,unknown,center,near,0,6.7,0.27,262 114 446 479
1782410009.609280,1,1,still,sit,center,near,0,6.2,0.29,261 114 446 479
1782410009.665706,1,1,still,sit,center,near,0,7.2,0.33,262 113 448 479
1782410009.716416,1,1,still,unknown,center,near,0,7.1,0.37,262 113 448 480
1782410009.768220,1,1,still,unknown,center,near,0,8.2,0.41,263 114 449 480
1782410009.818930,1,1,still,unknown,center,near,0,9.4,0.45,263 114 451 480
1782410009.869022,1,1,still,unknown,center,near,0,10.9,0.50,263 114 453 480
1782410009.917188,1,1,still,unknown,center,near,0,11.4,0.54,262 113 454 480
1782410009.964043,1,1,still,unknown,center,near,0,13.6,0.59,263 113 456 480
1782410010.013259,1,1,still,unknown,center,near,0,15.2,0.64,264 114 457 480
1782410010.063350,1,1,still,unknown,center,near,0,14.5,0.67,262 114 458 480
1782410010.109309,1,1,still,unknown,center,near,0,11.9,0.69,262 113 457 480
1782410010.159425,1,1,still,unknown,center,near,0,7.9,0.71,261 112 455 480
1782410010.209143,1,1,still,unknown,center,near,0,4.6,0.71,262 113 454 480
1782410010.262836,1,1,still,unknown,center,near,0,5.4,0.68,259 113 452 480
1782410010.312021,1,1,still,unknown,center,near,0,14.4,0.67,256 114 447 480
1782410010.362120,1,1,still,unknown,center,near,0,25.0,0.70,254 114 442 480
1782410010.413932,1,1,still,unknown,center,near,0,40.9,0.91,248 114 432 477
1782410010.464020,1,1,moving,unknown,center,near,1,65.7,1.31,235 114 419 479
1782410010.513115,1,1,moving,unknown,center,near,1,82.9,1.67,231 115 414 479
1782410010.562216,1,1,moving,unknown,center,near,1,109.7,2.21,219 112 401 480
1782410010.612202,1,1,moving,unknown,center,near,1,127.2,2.67,214 112 397 480
1782410010.665491,1,1,moving,unknown,center,near,1,137.4,3.17,206 112 392 480
1782410010.715430,1,1,moving,unknown,center,near,1,162.7,3.79,190 113 373 480
1782410010.764236,1,1,moving,unknown,center,near,1,189.6,4.56,171 113 357 480
1782410010.818573,1,1,moving,unknown,center,near,1,194.3,5.26,159 113 355 480
1782410010.869108,1,1,moving,unknown,center,near,1,215.8,6.07,138 113 338 479
1782410010.921823,1,1,moving,unknown,center,near,1,216.4,6.79,132 112 331 480
1782410010.965494,1,1,moving,unknown,center,near,1,227.4,7.42,122 113 320 480
1782410011.022907,1,1,moving,unknown,center,near,1,233.2,8.10,114 113 313 479
1782410011.066526,1,1,moving,unknown,left,near,1,229.4,8.68,104 113 301 478
1782410011.118071,1,1,moving,unknown,left,near,1,207.6,9.20,102 113 295 479
1782410011.169162,1,1,moving,unknown,left,near,1,204.3,9.71,90 115 283 479
1782410011.221684,1,1,moving,unknown,left,near,1,183.2,10.13,86 117 277 480
1782410011.271249,1,1,moving,unknown,left,near,1,181.2,10.59,71 118 267 478
1782410011.322011,1,1,moving,unknown,left,near,1,178.9,10.97,56 118 260 480
1782410011.373100,1,1,moving,unknown,left,near,1,187.1,11.30,52 118 239 480
1782410011.427745,1,1,moving,unknown,left,near,1,188.1,11.54,43 117 225 480
1782410011.480646,1,1,moving,unknown,left,near,1,216.9,11.87,19 117 199 480
1782410011.531511,1,1,moving,unknown,left,near,1,221.9,12.08,16 117 192 480
1782410011.581701,1,1,moving,unknown,left,near,1,238.2,12.27,1 111 178 480
1782410011.631996,1,1,moving,unknown,left,near,1,244.2,12.41,0 111 158 477
1782410011.684584,1,1,moving,unknown,left,near,1,232.9,12.50,0 109 156 478
1782410011.733976,1,1,moving,unknown,left,near,1,210.1,12.41,0 109 156 479
1782410011.779564,1,1,moving,unknown,left,near,1,203.8,12.36,0 110 130 477
1782410011.834255,1,1,moving,unknown,left,near,1,168.7,12.15,0 111 124 477
1782410011.892986,1,1,moving,unknown,left,near,1,153.2,11.87,0 114 109 475
1782410011.993439,1,1,moving,unknown,left,near,1,127.0,11.34,0 121 96 475
1782410012.052938,1,1,moving,unknown,left,near,1,119.1,11.50,0 101 64 480
1782410012.102253,1,1,moving,unknown,left,near,1,115.5,11.38,0 115 63 480
1782410012.152162,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.193547,1,1,still,unknown,left,near,0,0.0,0.00,0 155 37 480
1782410012.245440,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.289968,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.331852,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.374080,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.414204,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.456256,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.500950,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.543946,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.582871,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.627738,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.672919,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.714703,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.758295,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.799187,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.843085,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.884665,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.925391,0,0,empty,na,na,na,0,0.0,0.00,
1782410012.969111,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.010266,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.052937,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.093722,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.128990,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.168079,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.209533,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.252906,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.294099,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.337270,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.377133,0,0,empty,na,na,na,0,0.0,0.00,
1782410013.416464,0,0,empty,na,na,na,0,0.0,0.00,
