pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,bbox
1782398624.100816,1,1,still,unknown,center,near,0,29.1,19 0 461 480
1782398624.165395,1,1,still,unknown,center,near,0,19.9,21 0 462 479
1782398624.218916,1,1,still,unknown,center,near,0,10.7,23 0 463 479
1782398624.280908,1,1,still,unknown,center,near,0,9.0,24 0 463 479
1782398624.336423,1,1,still,unknown,center,near,0,8.4,29 0 461 479
1782398624.397428,1,1,still,unknown,center,near,0,10.5,35 0 459 479
1782398624.454935,1,1,still,unknown,center,near,0,12.5,37 0 456 479
1782398624.511442,1,1,still,unknown,center,near,0,15.0,43 0 452 480
1782398624.569445,1,1,still,unknown,center,near,0,14.8,50 0 445 480
1782398624.629957,1,1,still,unknown,center,near,0,10.8,55 0 437 480
1782398624.690957,1,1,still,unknown,center,near,0,8.6,59 0 434 480
1782398624.751490,1,1,still,unknown,center,near,0,8.6,65 0 432 480
1782398624.802494,1,1,still,unknown,center,near,0,11.6,73 0 432 480
1782398624.865075,1,1,still,unknown,center,near,0,25.5,88 0 437 478
1782398624.923616,1,1,moving,unknown,center,near,1,41.6,99 0 442 480
1782398624.985616,1,1,moving,unknown,center,near,1,55.5,107 0 446 480
1782398625.055150,1,1,moving,unknown,center,near,1,73.8,120 0 450 480
1782398625.114756,1,1,moving,unknown,center,near,1,89.2,127 0 455 479
1782398625.175116,1,1,moving,unknown,center,near,1,98.9,131 0 458 480
1782398625.242282,1,1,moving,unknown,center,near,1,98.2,132 0 459 479
1782398625.303892,1,1,moving,unknown,center,near,1,85.3,131 0 457 480
1782398625.361406,1,1,moving,unknown,center,near,1,64.4,129 0 451 480
1782398625.413920,1,1,moving,unknown,center,near,1,44.6,126 0 448 480
1782398625.474017,1,1,still,unknown,center,near,0,30.2,121 0 436 480
1782398625.532442,1,1,still,unknown,center,near,0,38.7,114 0 428 480
1782398625.593565,1,1,moving,unknown,center,near,1,51.3,112 0 424 480
1782398625.654971,1,1,moving,unknown,center,near,1,68.8,104 0 416 480
1782398625.719667,1,1,moving,unknown,center,near,1,83.1,101 0 406 480
1782398625.774669,1,1,moving,unknown,center,near,1,88.1,102 0 401 480
1782398625.829219,1,1,moving,unknown,center,near,1,85.8,105 0 400 480
1782398625.886213,1,1,moving,unknown,center,near,1,75.2,104 0 399 480
1782398625.951760,1,1,moving,unknown,center,near,1,61.2,103 0 399 480
1782398626.008853,1,1,moving,unknown,center,near,1,51.5,101 0 400 480
1782398626.081466,1,1,still,unknown,center,near,0,36.9,99 1 401 480
1782398626.140984,1,1,still,unknown,center,near,0,20.8,100 1 404 480
1782398626.207040,1,1,still,unknown,center,near,0,12.8,102 1 406 480
1782398626.266662,1,1,still,unknown,center,near,0,16.2,107 1 415 480
1782398626.321107,1,1,still,unknown,center,near,0,21.3,109 1 417 480
1782398626.385211,1,1,still,unknown,center,near,0,29.1,114 1 421 480
1782398626.440643,1,1,still,unknown,center,near,0,38.3,117 1 425 480
1782398626.499636,1,1,moving,unknown,center,near,1,49.6,122 0 430 480
1782398626.560166,1,1,moving,unknown,center,near,1,55.9,124 0 432 480
1782398626.614700,1,1,moving,unknown,center,near,1,63.0,127 1 437 480
1782398626.672696,1,1,moving,unknown,center,near,1,63.3,130 0 443 480
1782398626.733211,1,1,moving,unknown,center,near,1,65.8,132 0 451 480
1782398626.794209,1,1,moving,unknown,center,near,1,64.7,133 0 454 480
1782398626.852343,1,1,moving,unknown,center,near,1,65.5,136 0 460 480
1782398626.904346,1,1,moving,unknown,center,near,1,64.7,140 1 463 480
1782398626.967865,1,1,moving,unknown,center,near,1,63.7,141 0 466 480
1782398627.031376,1,1,moving,unknown,center,near,1,62.1,145 0 470 480
1782398627.101380,1,1,moving,unknown,center,near,1,63.2,147 0 480 480
1782398627.162591,1,1,moving,unknown,center,near,1,62.4,149 0 487 480
1782398627.227128,1,1,moving,unknown,center,near,1,64.9,151 0 494 480
1782398627.289124,1,1,moving,unknown,center,near,1,65.8,154 0 500 480
1782398627.349265,1,1,moving,unknown,center,near,1,67.2,158 0 506 480
1782398627.412771,1,1,moving,unknown,center,near,1,71.1,163 0 511 480
1782398627.477774,1,1,moving,unknown,center,near,1,73.0,167 0 515 480
1782398627.537298,1,1,moving,unknown,center,near,1,70.4,171 0 516 480
1782398627.601318,1,1,moving,unknown,center,near,1,67.2,175 0 517 480
1782398627.669814,1,1,moving,unknown,center,near,1,61.0,176 0 517 480
1782398627.729332,1,1,moving,unknown,center,near,1,54.7,179 0 518 480
1782398627.790330,1,1,moving,unknown,center,near,1,47.4,181 0 519 480
1782398627.851845,1,1,still,unknown,center,near,0,39.9,182 0 520 480
1782398627.911848,1,1,still,unknown,center,near,0,34.0,184 0 522 480
1782398627.972363,1,1,still,unknown,center,near,0,28.6,185 0 522 480
1782398628.031873,1,1,still,unknown,center,near,0,23.7,186 0 522 480
1782398628.105881,1,1,still,unknown,center,near,0,21.3,187 0 523 480
1782398628.164067,1,1,still,unknown,center,near,0,18.3,187 0 524 480
1782398628.218626,1,1,still,unknown,center,near,0,15.2,186 0 524 480
1782398628.279612,1,1,still,unknown,center,near,0,11.6,185 0 524 480
1782398628.338202,1,1,still,unknown,center,near,0,7.2,185 0 523 480
1782398628.399219,1,1,still,unknown,center,near,0,4.4,185 0 524 480
1782398628.455733,1,1,still,unknown,center,near,0,2.3,184 0 524 480
1782398628.518240,1,1,still,unknown,center,near,0,3.1,183 0 524 480
1782398628.576240,1,1,still,unknown,center,near,0,3.7,183 0 524 480
1782398628.639770,1,1,still,unknown,center,near,0,4.0,182 0 524 480
1782398628.697762,1,1,still,unknown,center,near,0,4.0,182 0 524 480
1782398628.757279,1,1,still,unknown,center,near,0,3.5,182 0 524 480
1782398628.817306,1,1,still,unknown,center,near,0,3.7,182 0 524 480
1782398628.870892,1,1,still,unknown,center,near,0,3.6,181 0 524 480
1782398628.926520,1,1,still,unknown,center,near,0,3.3,181 0 523 480
1782398628.989439,1,1,still,unknown,center,near,0,3.1,181 0 523 480
1782398629.054095,1,1,still,unknown,center,near,0,3.0,180 0 524 480
1782398629.108002,1,1,still,unknown,center,near,0,2.8,180 0 523 480
1782398629.175303,1,1,still,unknown,center,near,0,2.7,180 0 523 480
1782398629.241748,1,1,still,unknown,center,near,0,2.4,180 0 523 480
1782398629.297748,1,1,still,unknown,center,near,0,2.2,180 0 523 480
1782398629.357208,1,1,still,unknown,center,near,0,2.1,180 0 523 480
1782398629.418719,1,1,still,unknown,center,near,0,2.1,180 0 522 480
1782398629.477810,1,1,still,unknown,center,near,0,1.7,180 0 523 480
1782398629.535249,1,1,still,unknown,center,near,0,1.3,180 0 523 480
1782398629.594248,1,1,still,unknown,center,near,0,1.0,180 0 523 480
1782398629.650768,1,1,still,unknown,center,near,0,0.8,180 0 523 480
1782398629.707772,1,1,still,unknown,center,near,0,0.5,180 0 523 480
1782398629.760295,1,1,still,unknown,center,near,0,0.4,180 0 523 480
1782398629.819805,1,1,still,unknown,center,near,0,0.5,180 0 523 480
1782398629.875807,1,1,still,unknown,center,near,0,0.3,180 0 523 480
1782398629.932448,1,1,still,unknown,center,near,0,0.2,180 0 523 480
1782398629.993353,1,1,still,unknown,center,near,0,0.1,180 0 523 480
1782398630.056880,1,1,still,unknown,center,near,0,0.4,180 0 523 480
1782398630.112884,1,1,still,unknown,center,near,0,0.2,180 0 523 480
1782398630.182650,1,1,still,unknown,center,near,0,0.4,180 0 523 480
1782398630.243375,1,1,still,unknown,center,near,0,0.5,180 0 523 480
1782398630.299375,1,1,still,unknown,center,near,0,1.0,181 0 523 480
1782398630.362977,1,1,still,unknown,center,near,0,1.1,182 0 522 480
1782398630.418412,1,1,still,unknown,center,near,0,0.7,183 0 521 480
1782398630.476404,1,1,still,unknown,center,near,0,3.2,181 0 517 480
1782398630.538924,1,1,still,unknown,center,near,0,6.8,180 0 514 480
1782398630.598924,1,1,still,unknown,center,near,0,16.0,173 0 509 480
1782398630.659447,1,1,still,unknown,center,near,0,29.2,162 0 506 480
1782398630.717998,1,1,still,unknown,center,near,0,39.1,155 0 508 480
1782398630.778002,1,1,moving,unknown,center,near,1,47.0,151 0 508 480
1782398630.838638,1,1,moving,unknown,center,near,1,55.4,145 1 505 480
1782398630.899836,1,1,moving,unknown,center,near,1,59.3,141 0 504 480
1782398630.960483,1,1,moving,unknown,center,near,1,62.7,138 0 501 480
1782398631.026999,1,1,moving,unknown,center,near,1,58.6,135 0 500 479
1782398631.089103,1,1,moving,unknown,center,near,1,50.0,133 0 499 479
1782398631.150543,1,1,moving,unknown,center,near,1,45.3,131 0 497 479
1782398631.219499,1,1,moving,unknown,center,near,1,43.5,130 0 492 480
1782398631.284520,1,1,moving,unknown,center,near,1,41.6,129 0 485 480
1782398631.345228,1,1,moving,unknown,center,near,1,40.0,128 0 483 479
1782398631.407230,1,1,still,unknown,center,near,0,38.0,126 0 480 480
1782398631.467803,1,1,still,unknown,center,near,0,37.6,126 0 477 479
1782398631.522402,1,1,still,unknown,center,near,0,38.8,124 0 474 480
1782398631.586307,1,1,moving,unknown,center,near,1,40.3,119 0 473 480
1782398631.639822,1,1,moving,unknown,center,near,1,41.1,115 0 471 480
1782398631.695830,1,1,still,unknown,center,near,0,39.4,113 0 470 479
1782398631.749352,1,1,moving,unknown,center,near,1,41.1,108 0 468 480
1782398631.808359,1,1,moving,unknown,center,near,1,40.8,106 0 468 480
1782398631.867879,1,1,moving,unknown,center,near,1,40.8,104 0 466 480
1782398631.923400,1,1,moving,unknown,center,near,1,40.2,103 0 464 479
1782398631.983396,1,1,still,unknown,center,near,0,38.8,101 0 461 479
1782398632.045926,1,1,still,unknown,center,near,0,37.2,100 0 458 479
1782398632.101925,1,1,still,unknown,center,near,0,35.7,98 0 457 479
1782398632.163085,1,1,still,unknown,center,near,0,33.3,96 0 455 478
1782398632.220594,1,1,still,unknown,center,near,0,33.3,94 0 452 479
1782398632.280592,1,1,still,unknown,center,near,0,32.1,94 0 450 479
1782398632.342136,1,1,still,unknown,center,near,0,30.8,94 0 448 479
1782398632.402241,1,1,still,unknown,center,near,0,26.9,94 0 448 479
1782398632.461659,1,1,still,unknown,center,near,0,21.8,93 0 451 477
1782398632.524167,1,1,still,unknown,center,near,0,17.0,92 0 453 478
1782398632.581178,1,1,still,unknown,center,near,0,11.4,91 0 455 480
1782398632.637700,1,1,still,unknown,center,near,0,6.2,90 0 457 480
1782398632.695700,1,1,still,unknown,center,near,0,4.0,89 0 457 480
1782398632.754730,1,1,still,unknown,center,near,0,3.2,87 0 456 480
1782398632.815312,1,1,still,unknown,center,near,0,2.3,88 0 456 480
1782398632.876902,1,1,still,unknown,center,near,0,3.4,89 0 458 480
1782398632.938439,1,1,still,unknown,center,near,0,5.1,90 0 461 480
1782398632.998440,1,1,still,unknown,center,near,0,6.4,91 0 461 480
1782398633.054964,1,1,still,unknown,center,near,0,7.1,93 0 461 480
1782398633.109960,1,1,still,unknown,center,near,0,9.1,95 0 460 480
1782398633.171959,1,1,still,unknown,center,near,0,12.9,98 0 459 480
1782398633.228487,1,1,still,unknown,center,near,0,16.0,101 0 458 480
1782398633.285495,1,1,still,unknown,center,near,0,16.5,102 0 458 480
1782398633.344240,1,1,still,unknown,center,near,0,15.7,101 0 462 480
1782398633.407657,1,1,still,unknown,center,near,0,15.9,102 0 464 479
1782398633.468181,1,1,still,unknown,center,near,0,16.5,106 0 462 480
1782398633.531698,1,1,still,unknown,center,near,0,15.1,103 0 463 480
1782398633.593698,1,1,still,unknown,center,near,0,13.5,103 0 464 480
1782398633.655242,1,1,still,unknown,center,near,0,15.1,107 1 466 480
1782398633.717751,1,1,still,unknown,center,near,0,22.0,115 0 470 480
1782398633.780759,1,1,still,unknown,center,near,0,28.5,122 0 471 479
1782398633.842270,1,1,still,unknown,center,near,0,31.1,127 0 468 479
1782398633.900264,1,1,still,unknown,center,near,0,34.7,134 0 467 480
1782398633.958776,1,1,still,unknown,center,near,0,39.0,137 0 467 480
1782398634.016285,1,1,moving,unknown,center,near,1,43.7,140 0 468 479
1782398634.069295,1,1,moving,unknown,center,near,1,44.8,145 0 466 479
1782398634.131819,1,1,still,unknown,center,near,0,39.8,150 0 464 479
1782398634.195901,1,1,still,unknown,center,near,0,37.5,155 0 468 480
1782398634.255703,1,1,still,unknown,center,near,0,37.2,159 0 467 479
1782398634.319180,1,1,still,unknown,center,near,0,36.6,159 0 471 479
1782398634.381166,1,1,moving,unknown,center,near,1,41.4,161 0 482 479
1782398634.438690,1,1,moving,unknown,center,near,1,48.5,162 0 493 479
1782398634.507712,1,1,moving,unknown,center,near,1,56.3,164 0 504 479
1782398634.562220,1,1,moving,unknown,center,near,1,64.2,165 0 511 479
1782398634.620743,1,1,moving,unknown,center,near,1,65.0,166 0 512 479
1782398634.685741,1,1,moving,unknown,center,near,1,63.2,167 0 512 479
1782398634.751270,1,1,moving,unknown,center,near,1,59.6,170 0 509 479
1782398634.807295,1,1,moving,unknown,center,near,1,51.1,173 0 506 480
1782398634.857916,1,1,moving,unknown,center,near,1,41.5,178 0 504 479
1782398634.916440,1,1,still,unknown,center,near,0,30.7,179 0 505 479
1782398634.974448,1,1,still,unknown,center,near,0,22.7,181 0 507 479
1782398635.037004,1,1,still,unknown,center,near,0,20.1,183 0 510 479
1782398635.089992,1,1,still,unknown,center,near,0,19.3,184 0 510 479
1782398635.148544,1,1,still,unknown,center,near,0,19.9,185 0 510 479
1782398635.197592,1,1,still,unknown,center,near,0,19.0,188 0 505 479
1782398635.261117,1,1,still,unknown,center,near,0,10.8,188 0 495 479
1782398635.325630,1,1,still,unknown,center,near,0,9.6,188 0 489 479
1782398635.390878,1,1,still,unknown,center,near,0,18.9,188 1 477 480
1782398635.453395,1,1,still,unknown,center,near,0,33.3,184 0 469 479
1782398635.512407,1,1,moving,unknown,center,near,1,43.4,184 1 464 478
1782398635.575925,1,1,moving,unknown,center,near,1,54.1,179 1 461 480
1782398635.631430,1,1,moving,unknown,center,near,1,62.7,173 1 458 480
1782398635.690430,1,1,moving,unknown,center,near,1,69.3,166 1 453 480
1782398635.746038,1,1,moving,unknown,center,near,1,72.5,164 1 450 480
1782398635.798967,1,1,moving,unknown,center,near,1,71.5,160 1 447 480
1782398635.855486,1,1,moving,unknown,center,near,1,67.1,158 1 444 480
1782398635.915488,1,1,moving,unknown,center,near,1,65.8,155 1 441 479
1782398635.970092,1,1,moving,unknown,center,near,1,67.4,150 1 436 479
1782398636.036648,1,1,moving,unknown,center,near,1,66.4,146 2 432 480
1782398636.100648,1,1,moving,unknown,center,near,1,65.4,139 1 427 479
1782398636.153167,1,1,moving,unknown,center,near,1,66.4,135 1 424 480
1782398636.213214,1,1,moving,unknown,center,near,1,70.6,129 0 417 480
1782398636.275731,1,1,moving,unknown,center,near,1,74.9,123 1 413 480
1782398636.335237,1,1,moving,unknown,center,near,1,82.4,112 2 408 480
1782398636.397239,1,1,moving,unknown,center,near,1,88.6,103 1 402 480
1782398636.448769,1,1,moving,unknown,center,near,1,91.6,99 1 401 480
1782398636.507770,1,1,moving,unknown,center,near,1,91.7,93 0 398 480
1782398636.566293,1,1,moving,unknown,center,near,1,88.1,92 0 397 480
1782398636.624819,1,1,moving,unknown,center,near,1,81.0,89 1 396 480
1782398636.685828,1,1,moving,unknown,center,near,1,72.9,86 1 397 480
1782398636.739333,1,1,moving,unknown,center,near,1,59.6,85 0 398 480
1782398636.795333,1,1,moving,unknown,center,near,1,41.7,86 1 400 480
1782398636.853946,1,1,still,unknown,center,near,0,27.7,88 0 401 480
1782398636.913961,1,1,still,unknown,center,near,0,18.9,92 0 407 480
1782398636.966484,1,1,still,unknown,center,near,0,20.8,97 0 410 480
1782398637.022027,1,1,still,unknown,center,near,0,27.2,100 0 411 480
1782398637.083027,1,1,still,unknown,center,near,0,36.5,105 0 414 479
1782398637.138557,1,1,moving,unknown,center,near,1,44.8,110 0 415 479
1782398637.190797,1,1,moving,unknown,center,near,1,51.0,115 0 416 480
1782398637.252311,1,1,moving,unknown,center,near,1,53.2,117 0 416 480
1782398637.319865,1,1,moving,unknown,center,near,1,49.5,119 0 417 480
1782398637.378719,1,1,moving,unknown,center,near,1,43.7,119 0 419 480
1782398637.428319,1,1,still,unknown,center,near,0,37.9,115 0 422 479
1782398637.481213,1,1,still,unknown,center,near,0,29.3,113 0 423 479
1782398637.541725,1,1,still,unknown,center,near,0,17.3,104 0 426 479
1782398637.598733,1,1,still,unknown,center,near,0,14.6,92 0 429 480
1782398637.650257,1,1,still,unknown,center,near,0,14.8,85 0 436 479
1782398637.710261,1,1,still,unknown,center,near,0,24.0,67 0 444 480
1782398637.765792,1,1,still,unknown,center,near,0,30.0,47 0 464 480
1782398637.827305,1,1,still,unknown,center,near,0,33.9,34 0 474 480
1782398637.890305,1,1,moving,unknown,center,near,1,45.8,13 0 476 480
1782398637.948821,1,1,moving,unknown,center,near,1,52.4,4 0 478 480
1782398638.010827,1,1,moving,unknown,center,near,1,49.3,0 0 483 480
1782398638.071355,1,1,moving,unknown,center,near,1,48.1,0 0 482 480
1782398638.123867,1,1,moving,unknown,center,near,1,42.3,0 0 480 480
1782398638.184916,1,1,moving,unknown,center,near,1,44.1,0 0 472 480
1782398638.239456,1,1,moving,unknown,center,near,1,51.8,0 1 458 480
1782398638.292574,1,1,moving,unknown,center,near,1,53.9,0 2 443 480
1782398638.345101,1,1,moving,unknown,center,near,1,56.5,0 2 435 480
1782398638.404096,1,1,moving,unknown,center,near,1,62.4,1 1 429 480
1782398638.454605,1,1,moving,unknown,left,near,1,77.2,0 0 411 480
1782398638.508613,1,1,moving,unknown,left,near,1,89.4,2 0 400 480
1782398638.562141,1,1,moving,unknown,left,near,1,91.8,2 2 399 480
1782398638.621661,1,1,moving,unknown,left,near,1,85.0,6 2 393 480
1782398638.677665,1,1,moving,unknown,left,near,1,64.8,14 2 395 480
1782398638.739181,1,1,still,unknown,left,near,0,39.0,22 0 403 480
1782398638.796173,1,1,still,unknown,center,near,0,23.4,26 0 409 480
1782398638.854858,1,1,moving,unknown,center,near,1,49.7,42 1 430 480
1782398638.915879,1,1,moving,unknown,center,near,1,92.4,59 0 453 480
1782398638.973408,1,1,moving,unknown,center,near,1,142.2,83 0 476 480
1782398639.033921,1,1,moving,unknown,center,near,1,200.1,94 0 517 480
1782398639.091921,1,1,moving,unknown,center,near,1,246.0,116 0 535 480
1782398639.146436,1,1,moving,unknown,center,near,1,285.2,137 0 552 480
1782398639.197477,1,1,moving,unknown,center,near,1,305.6,144 0 553 480
1782398639.252014,1,1,moving,unknown,center,near,1,311.4,162 0 562 480
1782398639.307021,1,1,moving,unknown,center,near,1,307.6,179 0 571 480
1782398639.366027,1,1,moving,unknown,center,near,1,284.3,186 0 577 479
1782398639.426540,1,1,moving,unknown,center,near,1,257.1,200 3 592 480
1782398639.489540,1,1,moving,unknown,center,near,1,228.1,212 34 594 480
1782398639.549056,1,1,moving,unknown,center,near,1,202.1,227 49 595 480
1782398639.606061,1,1,moving,unknown,center,near,1,184.6,230 52 594 480
1782398639.658590,1,1,moving,unknown,center,near,1,163.2,230 58 593 480
1782398639.719235,1,1,moving,unknown,center,near,1,142.0,232 64 594 480
1782398639.773261,1,1,moving,unknown,center,near,1,137.1,237 79 599 480
1782398639.830760,1,1,moving,unknown,center,near,1,130.2,240 87 605 480
1782398639.890764,1,1,moving,unknown,right,near,1,118.1,245 98 616 480
1782398639.951277,1,1,moving,unknown,right,near,1,110.6,256 103 630 480
1782398640.007283,1,1,moving,unknown,right,near,1,112.0,262 101 638 480
1782398640.071796,1,1,moving,unknown,right,near,1,108.8,261 100 639 480
1782398640.127321,1,1,moving,unknown,right,near,1,108.7,267 99 640 480
1782398640.183105,1,1,moving,unknown,right,near,1,100.8,270 99 640 480
1782398640.238650,1,1,moving,unknown,right,near,1,91.3,271 99 640 480
1782398640.294550,1,1,moving,unknown,right,near,1,76.0,271 100 640 480
1782398640.350083,1,1,moving,unknown,right,near,1,51.9,267 101 640 480
1782398640.406095,1,1,still,unknown,right,near,0,31.0,268 100 640 480
1782398640.457607,1,1,still,unknown,right,near,0,24.7,275 99 639 479
1782398640.508620,1,1,still,unknown,right,near,0,21.1,279 93 640 480
1782398640.566123,1,1,still,unknown,right,near,0,22.2,283 87 640 480
1782398640.630636,1,1,still,unknown,right,near,0,23.9,285 81 634 480
1782398640.684636,1,1,still,unknown,right,near,0,27.7,278 77 625 480
1782398640.748169,1,1,still,unknown,right,near,0,28.2,276 79 625 480
1782398640.811342,1,1,still,unknown,right,near,0,26.4,270 84 626 480
1782398640.872018,1,1,still,unknown,right,near,0,26.7,265 91 628 480
1782398640.935459,1,1,still,unknown,right,near,0,32.0,261 96 627 480
1782398640.996457,1,1,moving,unknown,right,near,1,41.7,259 98 621 480
1782398641.058981,1,1,moving,unknown,right,near,1,53.8,259 99 606 480
1782398641.111993,1,1,moving,unknown,center,near,1,59.1,261 101 592 480
1782398641.170971,1,1,moving,unknown,center,near,1,62.7,261 102 589 480
1782398641.233283,1,1,moving,unknown,center,near,1,63.0,263 104 585 480
1782398641.289282,1,1,moving,unknown,center,near,1,63.1,264 105 578 480
1782398641.352803,1,1,moving,unknown,center,near,1,60.5,264 106 576 480
1782398641.411686,1,1,moving,unknown,center,near,1,55.7,263 107 575 480
1782398641.474252,1,1,moving,unknown,center,near,1,44.0,263 109 577 480
1782398641.533762,1,1,still,unknown,center,near,0,29.3,263 110 582 480
1782398641.587759,1,1,still,unknown,center,near,0,18.9,263 109 585 480
1782398641.649272,1,1,still,unknown,center,near,0,11.5,263 108 585 480
1782398641.699280,1,1,still,unknown,center,near,0,10.0,264 107 585 480
1782398641.757806,1,1,still,unknown,center,near,0,10.2,264 107 584 480
1782398641.813802,1,1,still,unknown,center,near,0,10.5,265 108 583 480
1782398641.870326,1,1,still,unknown,center,near,0,9.6,265 108 582 480
1782398641.930858,1,1,still,unknown,center,near,0,6.2,264 108 582 480
1782398641.992850,1,1,still,unknown,center,near,0,5.3,264 108 581 480
1782398642.053386,1,1,still,unknown,center,near,0,4.7,264 108 581 480
1782398642.116392,1,1,still,unknown,center,near,0,5.0,264 108 581 480
1782398642.172636,1,1,still,unknown,center,near,0,5.3,263 108 580 480
1782398642.229149,1,1,still,unknown,center,near,0,5.0,263 108 580 480
1782398642.279149,1,1,still,unknown,center,near,0,4.9,263 108 580 480
1782398642.340679,1,1,still,unknown,center,near,0,4.1,263 108 580 480
1782398642.404681,1,1,still,unknown,center,near,0,3.2,263 108 580 480
1782398642.458203,1,1,still,unknown,center,near,0,2.8,263 108 580 480
1782398642.508205,1,1,still,unknown,center,near,0,2.4,263 108 580 480
1782398642.569715,1,1,still,unknown,center,near,0,1.8,263 108 580 480
1782398642.622228,1,1,still,unknown,center,near,0,1.2,263 108 580 480
1782398642.676228,1,1,still,unknown,center,near,0,0.7,263 108 580 480
1782398642.731749,1,1,still,unknown,center,near,0,0.6,263 108 580 480
1782398642.790871,1,1,still,unknown,center,near,0,0.5,263 108 580 480
1782398642.845550,1,1,still,unknown,center,near,0,0.6,263 108 580 480
1782398642.907551,1,1,still,unknown,center,near,0,0.5,263 108 580 480
1782398642.967061,1,1,still,unknown,center,near,0,1.1,263 107 580 480
1782398643.022572,1,1,still,unknown,center,near,0,1.6,262 107 579 480
1782398643.080572,1,1,still,unknown,center,near,0,1.9,262 108 579 480
1782398643.144083,1,1,still,unknown,center,near,0,1.8,263 108 579 480
1782398643.200212,1,1,still,unknown,center,near,0,1.5,263 109 579 480
1782398643.257745,1,1,still,unknown,center,near,0,1.1,263 109 580 480
1782398643.309804,1,1,still,unknown,center,near,0,1.5,263 109 580 480
1782398643.369323,1,1,still,unknown,center,near,0,3.1,263 110 580 480
1782398643.432486,1,1,still,unknown,center,near,0,3.7,263 110 580 480
1782398643.495575,1,1,still,unknown,center,near,0,3.5,263 110 580 480
1782398643.552000,1,1,still,unknown,center,near,0,3.2,263 110 580 480
1782398643.605000,1,1,still,unknown,center,near,0,2.4,263 110 580 480
1782398643.661511,1,1,still,unknown,center,near,0,1.7,263 109 580 480
1782398643.717515,1,1,still,unknown,center,near,0,1.7,263 108 579 480
1782398643.776032,1,1,still,unknown,center,near,0,2.8,263 108 579 480
