pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782404261.841362,1,1,still,unknown,center,near,0,0.8,0.47,5 2 639 479
1782404261.881622,1,1,still,unknown,center,near,0,0.8,0.41,5 2 639 479
1782404261.924837,1,1,still,unknown,center,near,0,0.7,0.44,5 3 639 479
1782404261.967592,1,1,still,unknown,center,near,0,0.6,0.44,5 3 639 479
1782404262.006814,1,1,still,unknown,center,near,0,0.4,0.56,5 2 639 479
1782404262.049479,1,1,still,unknown,center,near,0,0.6,0.41,4 3 639 479
1782404262.088598,1,1,still,unknown,center,near,0,0.6,0.41,4 3 639 479
1782404262.130833,1,1,still,unknown,center,near,0,0.7,0.51,5 3 639 479
1782404262.171487,1,1,still,unknown,center,near,0,0.8,0.43,4 3 639 479
1782404262.208775,1,1,still,unknown,center,near,0,0.8,0.43,4 2 639 479
1782404262.248883,1,1,still,unknown,center,near,0,0.6,0.47,4 2 639 479
1782404262.291133,1,1,still,unknown,center,near,0,0.5,0.52,4 2 639 479
1782404262.329778,1,1,still,unknown,center,near,0,0.7,0.51,4 3 639 479
1782404262.368898,1,1,still,unknown,center,near,0,0.4,0.72,5 3 639 479
1782404262.412202,1,1,still,unknown,center,near,0,0.5,0.49,5 3 639 479
1782404262.450811,1,1,still,unknown,center,near,0,0.6,0.47,4 3 639 479
1782404262.489607,1,1,still,unknown,center,near,0,0.5,0.45,4 3 639 479
1782404262.526689,1,1,still,unknown,center,near,0,0.4,0.53,4 3 639 479
1782404262.565782,1,1,still,unknown,center,near,0,0.6,0.40,5 2 639 479
1782404262.606278,1,1,still,unknown,center,near,0,0.9,0.39,4 2 639 479
1782404262.644363,1,1,still,unknown,center,near,0,1.2,0.40,4 2 639 479
1782404262.682341,1,1,still,unknown,center,near,0,1.1,0.40,4 2 639 479
1782404262.721494,1,1,still,unknown,center,near,0,1.0,0.40,4 2 639 479
1782404262.758860,1,1,still,unknown,center,near,0,0.9,0.38,4 2 639 479
1782404262.799662,1,1,still,unknown,center,near,0,0.8,0.46,4 2 639 479
1782404262.842584,1,1,still,unknown,center,near,0,0.9,0.39,4 2 639 479
1782404262.880675,1,1,still,unknown,center,near,0,0.6,0.47,4 2 639 479
1782404262.919851,1,1,still,unknown,center,near,0,0.7,0.78,4 2 639 479
1782404262.967069,1,1,still,unknown,center,near,0,0.8,2.19,4 3 639 479
1782404263.011769,1,1,still,unknown,center,near,0,0.9,2.07,4 3 640 478
1782404263.054753,1,1,still,unknown,center,near,0,1.3,2.34,4 2 640 478
1782404263.097868,1,1,still,unknown,center,near,0,1.3,1.98,3 3 640 478
1782404263.136544,1,1,still,unknown,center,near,0,1.0,2.33,4 3 640 478
1782404263.179435,1,1,still,unknown,center,near,0,2.7,1.48,7 2 639 478
1782404263.221190,1,1,still,unknown,center,near,0,7.2,2.03,11 2 640 479
1782404263.263547,1,1,still,unknown,center,near,0,11.2,2.98,13 2 639 478
1782404263.299724,1,1,moving,unknown,center,near,1,38.2,6.79,42 2 639 479
1782404263.334503,1,1,moving,unknown,center,near,1,74.7,4.47,66 3 640 478
1782404263.376648,1,1,moving,unknown,center,near,1,97.7,4.98,70 2 640 479
1782404263.417567,1,1,moving,unknown,center,near,1,112.2,5.34,75 3 640 478
1782404263.459825,1,1,moving,unknown,center,near,1,133.6,5.64,93 2 640 477
1782404263.498602,1,1,moving,unknown,center,near,1,177.4,5.90,133 3 640 478
1782404263.535726,1,1,moving,unknown,center,near,1,238.5,12.03,175 5 640 479
1782404263.577235,1,1,moving,unknown,center,near,1,266.6,6.82,204 10 640 480
1782404263.615671,1,1,moving,unknown,right,near,1,272.2,6.80,221 13 640 480
1782404263.655211,1,1,moving,unknown,right,near,1,288.7,5.93,239 17 640 480
1782404263.708639,1,1,moving,unknown,right,near,1,295.7,4.85,250 19 640 480
1782404263.748810,1,1,moving,unknown,right,near,1,314.6,6.96,284 23 640 480
1782404263.786730,1,1,moving,unknown,right,near,1,300.8,3.28,297 24 640 480
1782404263.829800,1,1,still,unknown,right,near,0,262.9,2.84,306 25 640 480
1782404263.869558,1,1,still,unknown,right,near,0,226.8,2.56,315 28 640 480
1782404263.914510,1,1,moving,unknown,right,near,1,199.9,3.60,323 32 640 480
1782404263.952623,1,1,still,unknown,right,near,0,174.4,1.67,326 36 640 480
1782404263.990673,1,1,still,unknown,right,near,0,159.3,1.52,329 39 640 480
1782404264.031899,1,1,still,unknown,right,near,0,129.6,2.30,336 45 640 480
1782404264.075520,1,1,still,unknown,right,near,0,105.7,1.38,336 51 640 479
1782404264.116326,1,1,still,unknown,right,near,0,90.0,1.48,336 56 640 480
1782404264.155653,1,1,still,unknown,right,near,0,76.9,1.62,335 58 640 480
1782404264.192871,1,1,still,unknown,right,near,0,66.2,1.80,334 61 640 480
1782404264.232949,1,1,still,unknown,right,near,0,58.6,1.66,333 64 640 480
1782404264.276600,1,1,still,unknown,right,near,0,57.3,2.66,335 71 640 480
1782404264.316895,1,1,still,unknown,right,near,0,53.1,1.44,335 73 640 480
1782404264.360718,1,1,still,unknown,right,near,0,46.7,1.28,336 74 640 479
1782404264.398925,1,1,still,unknown,right,near,0,40.2,1.90,339 76 640 479
1782404264.436922,1,1,still,unknown,right,near,0,36.0,1.10,340 76 640 479
1782404264.481853,1,1,still,unknown,right,near,0,33.4,1.00,343 77 640 480
1782404264.523591,1,1,still,unknown,right,near,0,32.1,0.93,345 78 640 479
1782404264.592831,1,1,still,unknown,right,near,0,26.7,0.98,346 79 640 479
1782404264.634624,1,1,still,unknown,right,near,0,25.9,1.97,350 80 640 479
1782404264.671844,1,1,still,unknown,right,near,0,29.3,2.81,355 81 640 479
1782404264.711496,1,1,still,unknown,right,near,0,29.8,1.96,358 82 640 478
1782404264.751431,1,1,still,unknown,right,near,0,31.9,2.33,360 83 640 479
1782404264.794694,1,1,still,unknown,right,near,0,32.6,2.60,363 82 640 479
1782404264.838598,1,1,moving,unknown,right,near,1,35.1,4.94,369 83 640 480
1782404264.876614,1,1,moving,unknown,right,near,1,40.5,3.11,372 83 640 480
1782404264.916656,1,1,moving,unknown,right,near,1,45.2,3.30,378 84 640 480
1782404264.956759,1,1,moving,unknown,right,near,1,47.5,3.51,384 84 640 478
1782404264.997514,1,1,moving,unknown,right,near,1,50.3,3.68,388 83 640 478
1782404265.041371,1,1,moving,unknown,right,near,1,52.1,3.76,392 83 640 479
1782404265.081705,1,1,moving,unknown,right,near,1,60.8,6.87,403 83 640 480
1782404265.120833,1,1,moving,unknown,right,near,1,64.2,3.81,407 84 640 480
1782404265.159910,1,1,moving,unknown,right,near,1,66.3,3.60,411 85 640 480
1782404265.207726,1,1,moving,unknown,right,near,1,66.8,5.53,417 86 640 480
1782404265.250781,1,1,still,unknown,right,near,0,65.3,2.54,421 84 640 480
1782404265.290946,1,1,still,unknown,right,near,0,63.5,2.35,424 82 640 480
1782404265.334563,1,1,still,unknown,right,near,0,65.1,2.30,431 81 640 480
1782404265.373544,1,1,moving,unknown,right,near,1,60.4,3.48,435 83 640 480
1782404265.411168,1,1,still,unknown,right,near,0,56.6,1.74,437 84 640 480
1782404265.451395,1,1,still,unknown,right,near,0,51.6,1.57,438 87 640 480
1782404265.492881,1,1,still,unknown,right,near,0,45.2,1.42,439 87 640 480
1782404265.531413,1,1,still,unknown,right,near,0,36.6,1.32,436 87 640 480
1782404265.575013,1,1,still,unknown,right,near,0,27.1,1.84,432 87 640 480
1782404265.613498,1,1,still,unknown,right,near,0,19.1,1.39,430 88 640 480
1782404265.653769,1,1,still,unknown,right,near,0,16.2,1.63,432 89 640 480
1782404265.693467,1,1,still,unknown,right,near,0,13.2,1.82,439 90 640 480
1782404265.730877,1,1,still,unknown,right,near,0,16.1,1.97,447 92 640 480
1782404265.769444,1,1,still,unknown,right,near,0,18.4,2.06,449 92 640 480
1782404265.811153,1,1,moving,unknown,right,near,1,17.2,3.17,443 93 640 480
1782404265.855381,1,1,still,unknown,right,near,0,19.3,1.87,442 95 640 480
1782404265.897445,1,1,still,unknown,right,near,0,21.7,1.90,441 96 640 480
1782404265.942729,1,1,moving,unknown,right,near,1,21.8,3.13,440 99 640 480
1782404265.981431,1,1,still,unknown,right,near,0,19.4,1.77,441 99 640 480
1782404266.023659,1,1,still,unknown,right,near,0,16.1,1.79,442 99 640 477
1782404266.068296,1,1,still,unknown,right,near,0,16.8,1.67,441 100 640 478
1782404266.112619,1,1,still,unknown,right,near,0,12.4,1.45,441 100 640 477
1782404266.150357,1,1,still,unknown,right,near,0,9.1,2.10,441 101 640 477
1782404266.187698,1,1,still,unknown,right,near,0,6.7,0.98,441 102 640 477
1782404266.226644,1,1,still,unknown,right,near,0,4.2,0.89,441 103 640 476
1782404266.268851,1,1,still,unknown,right,near,0,3.4,0.89,441 104 640 477
1782404266.311546,1,1,still,unknown,right,near,0,5.9,1.28,442 104 640 477
1782404266.353494,1,1,still,unknown,right,near,0,6.7,0.70,442 104 640 478
1782404266.392625,1,1,still,unknown,right,near,0,8.6,0.72,441 104 640 479
1782404266.434859,1,1,still,unknown,right,near,0,9.3,0.78,441 104 640 480
1782404266.478510,1,1,still,unknown,right,near,0,9.4,0.83,438 104 640 479
1782404266.520605,1,1,still,unknown,right,near,0,19.1,1.58,425 104 640 480
1782404266.564222,1,1,still,unknown,right,near,0,26.1,1.01,422 104 640 478
1782404266.604537,1,1,still,unknown,right,near,0,38.6,1.10,412 103 640 479
1782404266.644731,1,1,still,unknown,right,near,0,54.1,1.91,401 101 640 479
1782404266.687846,1,1,still,unknown,right,near,0,67.4,1.15,394 101 640 479
1782404266.730683,1,1,still,unknown,right,near,0,78.1,1.22,388 101 640 480
1782404266.768704,1,1,still,unknown,right,near,0,90.1,1.22,379 101 640 480
1782404266.808802,1,1,still,unknown,right,near,0,91.2,1.23,372 101 640 480
1782404266.847430,1,1,still,unknown,right,near,0,104.2,1.95,356 101 640 480
1782404266.888668,1,1,still,unknown,right,near,0,105.4,1.27,351 100 640 480
1782404266.931901,1,1,still,unknown,right,near,0,101.4,1.18,345 100 640 480
1782404266.983640,1,1,still,unknown,right,near,0,96.5,0.97,339 100 640 480
1782404267.022753,1,1,still,unknown,right,near,0,90.1,1.37,339 99 640 480
1782404267.066648,1,1,still,unknown,right,near,0,79.1,0.92,339 98 640 480
1782404267.109021,1,1,still,unknown,right,near,0,67.1,1.05,339 97 640 480
1782404267.147198,1,1,still,unknown,right,near,0,47.7,1.26,339 96 640 480
1782404267.186568,1,1,still,unknown,right,near,0,35.0,2.71,339 95 640 480
1782404267.232052,1,1,still,unknown,right,near,0,24.8,1.83,340 93 640 480
1782404267.275116,1,1,still,unknown,right,near,0,20.2,1.98,342 91 640 480
1782404267.314629,1,1,moving,unknown,right,near,1,23.6,3.42,347 85 640 480
1782404267.355435,1,1,still,unknown,right,near,0,27.4,2.10,349 83 640 480
1782404267.397620,1,1,still,unknown,right,near,0,30.2,2.05,349 81 640 480
1782404267.437728,1,1,still,unknown,right,near,0,31.5,1.94,348 80 640 480
1782404267.482085,1,1,still,unknown,right,near,0,32.8,1.77,348 77 640 479
1782404267.525642,1,1,still,unknown,right,near,0,34.8,2.29,346 73 640 479
1782404267.564588,1,1,still,unknown,right,near,0,35.7,1.30,346 70 640 480
1782404267.605122,1,1,still,unknown,right,near,0,32.3,1.23,344 69 640 480
1782404267.646970,1,1,still,unknown,right,near,0,31.3,1.17,341 67 640 480
1782404267.687567,1,1,still,unknown,right,near,0,34.1,2.16,334 66 640 480
1782404267.727585,1,1,still,unknown,right,near,0,38.3,1.71,329 65 640 479
1782404267.764438,1,1,still,unknown,right,near,0,44.0,2.19,323 66 640 478
1782404267.804761,1,1,still,unknown,right,near,0,49.0,2.52,317 66 640 478
1782404267.843264,1,1,still,unknown,right,near,0,57.3,2.94,309 66 640 478
1782404267.884768,1,1,moving,unknown,right,near,1,69.0,3.30,299 66 640 480
1782404267.928871,1,1,moving,unknown,right,near,1,89.1,6.88,279 69 640 480
1782404267.982783,1,1,moving,unknown,right,near,1,104.4,4.51,263 70 640 480
1782404268.023859,1,1,moving,unknown,right,near,1,119.7,8.98,249 71 640 480
1782404268.065519,1,1,moving,unknown,right,near,1,138.2,5.31,228 70 640 480
1782404268.103450,1,1,moving,unknown,center,near,1,175.5,5.66,190 67 640 480
1782404268.149291,1,1,moving,unknown,center,near,1,192.8,10.88,181 62 640 480
1782404268.188607,1,1,moving,unknown,center,near,1,206.8,6.01,164 58 640 480
1782404268.231128,1,1,moving,unknown,center,near,1,202.1,6.10,160 55 640 480
1782404268.271913,1,1,moving,unknown,center,near,1,207.6,5.95,141 53 640 480
1782404268.311598,1,1,moving,unknown,center,near,1,207.4,5.67,132 50 640 480
1782404268.349674,1,1,moving,unknown,center,near,1,223.0,9.02,105 48 629 478
1782404268.390948,1,1,moving,unknown,center,near,1,207.0,4.13,98 47 624 478
1782404268.429877,1,1,moving,unknown,center,near,1,194.4,3.68,97 45 623 478
1782404268.469560,1,1,moving,unknown,center,near,1,177.4,3.11,95 45 620 478
1782404268.515777,1,1,still,unknown,center,near,0,170.8,2.66,88 43 620 478
1782404268.553433,1,1,still,unknown,center,near,0,145.3,2.41,95 43 619 478
1782404268.590792,1,1,moving,unknown,center,near,1,112.0,3.61,111 38 619 478
1782404268.632568,1,1,still,unknown,center,near,0,68.8,1.84,123 36 620 478
1782404268.676763,1,1,still,unknown,center,near,0,55.6,1.52,123 35 619 477
1782404268.721095,1,1,still,unknown,center,near,0,47.7,1.31,124 35 617 478
1782404268.760861,1,1,still,unknown,center,near,0,47.2,1.76,125 36 616 478
1782404268.794491,1,1,still,unknown,center,near,0,56.0,1.22,126 35 617 477
1782404268.833731,1,1,still,unknown,center,near,0,53.8,1.26,126 34 616 478
1782404268.875810,1,1,still,unknown,center,near,0,39.3,1.56,127 34 616 477
1782404268.914912,1,1,moving,unknown,center,near,1,25.9,4.52,121 35 615 478
1782404268.956657,1,1,moving,unknown,center,near,1,20.6,3.47,121 31 614 478
1782404268.994717,1,1,moving,unknown,center,near,1,18.4,4.60,120 32 612 480
1782404269.032571,1,1,still,unknown,center,near,0,28.9,2.19,108 29 613 478
1782404269.073065,1,1,still,unknown,center,near,0,36.6,1.82,106 29 613 478
1782404269.115727,1,1,still,unknown,center,near,0,34.5,1.49,113 28 612 478
1782404269.155403,1,1,moving,unknown,center,near,1,30.2,3.32,119 29 611 479
1782404269.192740,1,1,still,unknown,center,near,0,21.4,1.95,120 29 611 479
1782404269.229800,1,1,still,unknown,center,near,0,17.6,1.90,121 31 607 480
1782404269.269413,1,1,still,unknown,center,near,0,15.2,1.61,118 30 607 479
1782404269.309696,1,1,still,unknown,center,near,0,12.2,1.35,119 31 605 480
1782404269.350810,1,1,still,unknown,center,near,0,12.7,1.19,119 32 605 480
1782404269.394905,1,1,still,unknown,center,near,0,10.9,1.29,120 31 605 480
1782404269.434630,1,1,still,unknown,center,near,0,16.5,2.55,112 30 605 479
1782404269.476709,1,1,still,unknown,center,near,0,17.2,1.10,117 31 604 480
1782404269.518849,1,1,still,unknown,center,near,0,14.2,0.73,116 31 605 479
1782404269.559930,1,1,still,unknown,center,near,0,11.6,0.82,116 32 605 480
1782404269.601178,1,1,still,unknown,center,near,0,8.7,0.47,116 31 605 480
1782404269.638829,1,1,still,unknown,center,near,0,6.9,0.51,117 31 605 480
1782404269.678533,1,1,still,unknown,center,near,0,8.8,0.48,114 30 605 480
1782404269.717615,1,1,still,unknown,center,near,0,8.4,0.56,117 31 604 480
1782404269.760746,1,1,still,unknown,center,near,0,5.0,0.62,117 32 604 480
1782404269.801111,1,1,still,unknown,center,near,0,5.4,1.95,117 33 604 480
1782404269.844487,1,1,still,unknown,center,near,0,7.1,1.37,121 34 605 480
1782404269.886760,1,1,still,unknown,center,near,0,5.8,0.95,120 33 604 480
1782404269.927514,1,1,still,unknown,center,near,0,7.0,1.78,121 33 604 480
1782404269.967162,1,1,still,unknown,center,near,0,7.3,0.89,118 33 603 480
1782404270.004901,1,1,still,unknown,center,near,0,5.4,0.87,118 32 604 480
1782404270.048472,1,1,still,unknown,center,near,0,6.9,0.90,120 33 605 480
1782404270.089652,1,1,still,unknown,center,near,0,7.5,1.08,120 34 605 480
1782404270.129903,1,1,still,unknown,center,near,0,4.3,1.44,121 34 605 480
1782404270.171077,1,1,still,unknown,center,near,0,5.4,0.90,121 33 606 480
1782404270.209732,1,1,still,unknown,center,near,0,3.7,1.10,121 34 605 480
1782404270.251496,1,1,still,unknown,center,near,0,7.5,1.66,122 34 606 480
1782404270.288917,1,1,still,unknown,center,near,0,7.7,2.90,122 35 605 479
1782404270.334801,1,1,still,unknown,center,near,0,6.5,1.26,122 35 605 480
1782404270.379569,1,1,still,unknown,center,near,0,5.8,1.28,122 36 605 480
1782404270.417872,1,1,still,unknown,center,near,0,6.5,1.40,123 37 605 480
1782404270.458512,1,1,still,unknown,center,near,0,9.5,1.43,124 40 606 480
1782404270.501829,1,1,still,unknown,center,near,0,10.9,1.78,123 41 605 480
1782404270.545606,1,1,still,unknown,center,near,0,10.1,0.70,125 39 604 480
1782404270.584295,1,1,still,unknown,center,near,0,8.3,0.90,125 39 603 480
1782404270.625650,1,1,still,unknown,center,near,0,7.8,1.26,123 38 601 480
1782404270.665863,1,1,still,unknown,center,near,0,7.8,0.62,122 40 601 480
1782404270.706735,1,1,still,unknown,center,near,0,7.6,0.62,124 39 601 480
1782404270.744432,1,1,still,unknown,center,near,0,9.2,0.61,123 40 601 480
1782404270.783745,1,1,still,unknown,center,near,0,8.1,0.65,124 39 601 480
1782404270.825896,1,1,still,unknown,center,near,0,7.0,0.65,124 40 601 480
1782404270.865947,1,1,still,unknown,center,near,0,5.8,0.85,124 39 601 479
1782404270.907710,1,1,still,unknown,center,near,0,4.6,0.72,124 37 601 480
1782404270.951021,1,1,still,unknown,center,near,0,5.6,0.99,124 36 601 480
1782404270.991796,1,1,still,unknown,center,near,0,5.9,2.10,120 37 602 480
1782404271.031392,1,1,still,unknown,center,near,0,8.7,1.37,117 38 601 480
1782404271.069149,1,1,still,unknown,center,near,0,10.1,1.54,115 39 604 480
1782404271.111033,1,1,still,unknown,center,near,0,12.2,1.71,111 40 606 480
1782404271.151874,1,1,still,unknown,center,near,0,8.7,2.08,111 42 612 479
1782404271.190998,1,1,moving,unknown,center,near,1,8.7,3.10,105 42 616 477
1782404271.226679,1,1,moving,unknown,center,near,1,27.0,7.45,122 44 627 479
1782404271.267883,1,1,moving,unknown,center,near,1,73.8,4.80,153 45 635 478
1782404271.309558,1,1,moving,unknown,center,near,1,122.9,5.57,174 44 640 478
1782404271.351238,1,1,moving,unknown,center,near,1,163.3,6.24,193 47 640 478
1782404271.396406,1,1,moving,unknown,center,near,1,198.4,6.75,210 49 640 477
1782404271.443271,1,1,moving,unknown,right,near,1,230.7,11.59,235 58 640 478
1782404271.487454,1,1,moving,unknown,right,near,1,257.0,6.38,248 61 640 479
1782404271.531456,1,1,moving,unknown,right,near,1,260.8,6.28,269 64 640 479
1782404271.569432,1,1,moving,unknown,right,near,1,259.9,11.15,302 70 640 480
1782404271.613745,1,1,moving,unknown,right,near,1,242.5,5.86,308 71 640 480
1782404271.659657,1,1,moving,unknown,right,near,1,223.8,5.18,317 69 640 480
1782404271.699513,1,1,moving,unknown,right,near,1,221.7,7.39,342 64 640 480
1782404271.747803,1,1,moving,unknown,right,near,1,208.5,3.98,354 63 640 480
1782404271.795639,1,1,moving,unknown,right,near,1,201.4,3.37,368 64 640 480
1782404271.835472,1,1,moving,unknown,right,near,1,195.5,5.38,385 65 640 480
1782404271.873805,1,1,still,unknown,right,near,0,172.5,2.67,393 67 640 480
1782404271.915618,1,1,still,unknown,right,near,0,164.9,2.40,403 69 640 480
1782404271.956806,1,1,still,unknown,right,near,0,160.1,2.20,410 71 640 480
1782404271.995958,1,1,still,unknown,right,near,0,144.6,2.00,418 75 640 480
1782404272.042593,1,1,still,unknown,right,near,0,138.3,2.97,430 80 640 480
1782404272.081230,1,1,still,unknown,right,near,0,130.0,1.62,434 83 640 480
1782404272.120952,1,1,still,unknown,right,near,0,115.7,1.47,438 88 640 480
1782404272.166075,1,1,still,unknown,right,near,0,108.8,2.42,445 97 640 480
1782404272.208611,1,1,still,unknown,right,near,0,100.6,1.48,447 101 640 480
1782404272.254745,1,1,still,unknown,right,near,0,94.2,1.51,450 104 640 480
1782404272.296657,1,1,still,unknown,right,near,0,86.6,1.52,453 107 640 480
1782404272.336725,1,1,still,unknown,right,near,0,78.3,2.20,459 109 640 479
1782404272.379704,1,1,still,unknown,right,near,0,71.2,1.32,463 110 640 479
1782404272.419513,1,1,still,unknown,right,near,0,64.1,1.46,466 109 640 479
1782404272.468205,1,1,still,unknown,right,near,0,52.5,1.48,467 109 640 478
1782404272.506819,1,1,still,unknown,right,near,0,47.2,2.11,472 110 639 475
1782404272.551122,1,1,still,unknown,right,near,0,44.7,1.22,476 110 640 476
1782404272.598660,1,1,still,unknown,right,near,0,44.3,2.00,479 112 640 480
1782404272.641262,1,1,still,unknown,right,near,0,40.5,1.28,482 113 640 480
1782404272.689677,1,1,still,unknown,right,near,0,38.0,1.38,484 116 640 480
1782404272.731751,1,1,still,unknown,right,near,0,36.4,1.40,485 118 640 480
1782404272.775947,1,1,still,unknown,right,near,0,39.0,2.58,490 122 640 477
1782404272.822064,1,1,still,unknown,right,near,0,39.4,1.58,491 124 640 476
1782404272.869275,1,1,still,unknown,right,near,0,38.8,1.55,493 127 640 475
1782404272.914608,1,1,still,unknown,right,near,0,39.4,2.57,498 133 640 475
1782404272.955522,1,1,still,unknown,right,near,0,41.1,1.45,503 136 640 473
1782404272.998703,1,1,still,unknown,right,near,0,44.8,1.36,507 139 640 476
1782404273.039337,1,1,still,unknown,right,near,0,55.3,1.86,518 142 640 480
1782404273.080937,1,1,still,unknown,right,near,0,57.7,1.09,519 141 640 480
1782404273.130744,1,1,still,unknown,right,near,0,57.4,1.12,521 139 640 480
1782404273.171604,1,1,still,unknown,right,near,0,56.9,1.61,525 136 640 479
1782404273.212853,1,1,still,unknown,right,near,0,52.0,0.79,526 135 640 480
1782404273.258885,1,1,still,unknown,right,near,0,45.2,0.72,526 135 640 479
1782404273.301841,1,1,still,unknown,right,near,0,38.5,0.94,526 136 640 480
1782404273.342453,1,1,still,unknown,right,near,0,27.6,0.58,527 137 640 480
1782404273.381167,1,1,still,unknown,right,near,0,20.6,0.58,527 138 640 480
1782404273.426602,1,1,still,unknown,right,near,0,15.0,0.57,526 138 640 480
1782404273.470804,1,1,still,unknown,right,near,0,11.5,0.60,528 138 640 480
1782404273.519173,1,1,still,unknown,right,near,0,9.9,1.02,526 140 640 480
1782404273.561500,1,1,still,unknown,right,near,0,10.0,0.72,524 140 640 480
1782404273.603719,1,1,still,unknown,right,near,0,10.6,1.28,524 143 640 480
1782404273.642803,1,1,still,unknown,right,near,0,11.5,0.89,523 144 640 480
1782404273.687631,1,1,still,unknown,right,near,0,11.4,0.94,524 144 640 480
1782404273.728634,1,1,still,unknown,right,near,0,11.5,1.03,524 144 640 480
1782404273.769425,1,1,still,unknown,right,near,0,13.6,1.17,523 145 640 480
1782404273.813837,1,1,still,unknown,right,near,0,14.7,1.92,523 148 640 480
1782404273.857508,1,1,still,unknown,right,near,0,16.0,1.19,521 150 640 480
1782404273.899605,1,1,still,unknown,right,near,0,16.6,1.17,519 152 640 480
1782404273.941662,1,1,still,unknown,right,near,0,17.4,1.90,518 153 640 480
1782404273.985915,1,1,still,unknown,right,near,0,20.4,1.08,513 153 640 480
