pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782414484.646366,1,1,moving,unknown,center,near,1,99.9,11.87,211 78 412 477
1782414484.717623,1,1,still,unknown,center,near,0,109.3,12.36,211 81 409 477
1782414484.782676,1,1,still,unknown,center,near,0,107.8,12.85,213 82 403 479
1782414484.855707,1,1,still,unknown,center,near,0,98.1,13.35,213 86 401 479
1782414484.931783,1,1,still,unknown,center,near,0,90.1,13.84,215 92 399 478
1782414485.003889,1,1,still,unknown,center,near,0,72.0,14.20,220 97 400 478
1782414485.087164,1,1,still,unknown,center,near,0,51.9,14.34,230 102 406 478
1782414485.163906,1,1,still,unknown,center,near,0,43.6,14.21,234 106 410 478
1782414485.239139,1,1,still,unknown,center,near,0,47.0,13.69,246 110 416 479
1782414485.317894,1,1,still,unknown,center,near,0,55.7,12.85,254 113 423 478
1782414485.398508,1,1,still,unknown,center,near,0,62.1,10.46,255 117 426 478
1782414485.474701,1,1,still,unknown,center,near,0,66.7,9.46,258 122 428 478
1782414485.555708,1,1,still,unknown,center,near,0,65.6,8.92,259 122 428 478
1782414485.633815,1,1,still,unknown,center,near,0,57.0,8.14,258 122 427 478
1782414485.722073,1,1,still,unknown,center,near,0,45.7,7.62,257 121 423 478
1782414485.792367,1,1,still,unknown,center,near,0,28.1,7.17,253 119 417 480
1782414485.867357,1,1,still,unknown,center,near,0,21.4,6.69,247 115 415 479
1782414485.947705,1,1,still,unknown,center,near,0,24.2,6.11,240 114 413 478
1782414486.029137,1,1,still,unknown,center,near,0,30.1,5.32,237 113 410 478
1782414486.101912,1,1,still,unknown,center,near,0,34.5,4.49,237 112 408 478
1782414486.181448,1,1,still,unknown,center,near,0,32.7,3.71,242 112 410 478
1782414486.262451,1,1,still,unknown,center,near,0,27.1,3.03,245 112 413 478
1782414486.334084,1,1,still,unknown,center,near,0,18.8,2.59,247 113 414 478
1782414486.412214,1,1,still,unknown,center,near,0,11.4,2.34,250 113 415 478
1782414486.482232,1,1,still,unknown,center,near,0,13.6,2.28,251 113 418 478
1782414486.560735,1,1,still,unknown,center,near,0,17.1,2.27,251 112 418 478
1782414486.640821,1,1,still,unknown,center,near,0,19.4,2.25,252 112 417 478
1782414486.720764,1,1,still,unknown,center,near,0,17.3,2.08,252 111 417 478
1782414486.793993,1,1,still,unknown,center,near,0,14.1,1.83,252 111 418 478
1782414486.867500,1,1,still,unknown,center,near,0,10.9,1.51,252 111 417 478
1782414486.948197,1,1,still,unknown,center,near,0,7.5,1.19,252 111 418 478
1782414487.025621,1,1,still,unknown,center,near,0,4.3,0.98,252 111 417 479
1782414487.101434,1,1,still,unknown,center,near,0,2.8,0.92,251 111 418 478
1782414487.177884,1,1,still,unknown,center,near,0,1.8,0.85,251 111 418 478
1782414487.253832,1,1,still,unknown,center,near,0,1.1,0.76,251 112 417 478
1782414487.326092,1,1,still,unknown,center,near,0,1.3,0.59,251 112 417 478
1782414487.397331,1,1,still,unknown,center,near,0,1.6,0.46,251 112 416 478
1782414487.470188,1,1,still,unknown,center,near,0,2.0,0.37,251 112 416 478
1782414487.546712,1,1,still,unknown,center,near,0,2.3,0.28,250 112 416 478
1782414487.621493,1,1,still,unknown,center,near,0,2.6,0.24,250 112 416 478
1782414487.696769,1,1,still,unknown,center,near,0,3.0,0.23,250 112 416 478
1782414487.772761,1,1,still,unknown,center,near,0,3.3,0.23,250 112 415 478
1782414487.842225,1,1,still,unknown,center,near,0,3.1,0.23,250 111 415 478
1782414487.920624,1,1,still,unknown,center,near,0,2.6,0.24,250 112 415 478
1782414487.993594,1,1,still,unknown,center,near,0,2.4,0.25,250 112 415 478
1782414488.070841,1,1,still,unknown,center,near,0,2.2,0.24,249 112 415 478
1782414488.146761,1,1,still,unknown,center,near,0,1.7,0.24,250 112 415 478
1782414488.227064,1,1,still,unknown,center,near,0,1.4,0.20,250 112 415 478
1782414488.295582,1,1,still,unknown,center,near,0,1.0,0.20,250 112 415 478
1782414488.371949,1,1,still,unknown,center,near,0,0.7,0.18,250 112 415 478
1782414488.446402,1,1,still,unknown,center,near,0,0.4,0.16,250 112 415 478
1782414488.520714,1,1,still,unknown,center,near,0,0.5,0.14,250 112 415 478
1782414488.594511,1,1,still,unknown,center,near,0,0.8,0.12,250 112 416 478
1782414488.668887,1,1,still,unknown,center,near,0,1.1,0.11,250 112 416 478
1782414488.738628,1,1,still,unknown,center,near,0,1.1,0.10,250 112 416 478
1782414488.813538,1,1,still,unknown,center,near,0,1.4,0.10,250 111 416 478
1782414488.884399,1,1,still,unknown,center,near,0,1.5,0.10,250 111 416 478
1782414488.956208,1,1,still,unknown,center,near,0,1.5,0.11,250 111 416 478
1782414489.034396,1,1,still,unknown,center,near,0,1.4,0.12,250 111 416 478
1782414489.119663,1,1,still,unknown,center,near,0,0.8,0.12,250 111 416 478
1782414489.191765,1,1,still,unknown,center,near,0,0.9,0.13,250 111 416 478
1782414489.268852,1,1,still,unknown,center,near,0,0.8,0.14,250 111 416 478
1782414489.347473,1,1,still,unknown,center,near,0,0.7,0.14,250 111 416 478
1782414489.423883,1,1,still,unknown,center,near,0,0.7,0.14,250 111 416 478
1782414489.495657,1,1,still,unknown,center,near,0,0.8,0.14,250 111 415 478
1782414489.565456,1,1,still,unknown,center,near,0,0.8,0.14,250 111 416 478
1782414489.636256,1,1,still,unknown,center,near,0,0.6,0.14,250 111 416 478
1782414489.706578,1,1,still,unknown,center,near,0,0.5,0.13,250 111 416 478
1782414489.784766,1,1,still,unknown,center,near,0,0.3,0.12,250 111 416 478
1782414489.854613,1,1,still,unknown,center,near,0,0.3,0.13,250 111 416 478
1782414489.930129,1,1,still,unknown,center,near,0,0.2,0.13,250 110 416 478
1782414490.001006,1,1,still,unknown,center,near,0,0.5,0.13,250 110 416 478
1782414490.074739,1,1,still,unknown,center,near,0,0.4,0.13,250 111 416 478
1782414490.152408,1,1,still,unknown,center,near,0,0.4,0.13,249 110 416 478
1782414490.224481,1,1,still,unknown,center,near,0,0.4,0.12,249 110 417 478
1782414490.298599,1,1,still,unknown,center,near,0,0.5,0.13,250 110 417 478
1782414490.379298,1,1,still,unknown,center,near,0,0.7,0.13,250 110 416 478
1782414490.451331,1,1,still,unknown,center,near,0,0.6,0.12,250 110 416 478
1782414490.528502,1,1,still,unknown,center,near,0,0.4,0.12,250 110 416 478
1782414490.602756,1,1,still,unknown,center,near,0,0.5,0.12,250 110 416 478
1782414490.683476,1,1,still,unknown,center,near,0,0.4,0.12,250 110 416 478
1782414490.756378,1,1,still,unknown,center,near,0,0.5,0.11,250 110 416 478
1782414490.827133,1,1,still,unknown,center,near,0,0.5,0.10,249 110 417 478
1782414490.904456,1,1,still,unknown,center,near,0,0.4,0.10,250 110 416 478
1782414490.978120,1,1,still,unknown,center,near,0,0.3,0.09,250 110 416 478
1782414491.056120,1,1,still,unknown,center,near,0,0.3,0.07,249 110 417 478
1782414491.129313,1,1,still,unknown,center,near,0,0.5,0.08,250 110 417 478
1782414491.213730,1,1,still,unknown,center,near,0,0.4,0.08,249 110 417 478
1782414491.288522,1,1,still,unknown,center,near,0,0.5,0.08,249 110 417 478
1782414491.361530,1,1,still,unknown,center,near,0,0.7,0.09,249 110 416 478
1782414491.436678,1,1,still,unknown,center,near,0,0.9,0.09,249 110 416 478
1782414491.510204,1,1,still,unknown,center,near,0,0.8,0.09,249 110 416 478
1782414491.580722,1,1,still,unknown,center,near,0,0.7,0.09,249 110 416 478
1782414491.662543,1,1,still,unknown,center,near,0,0.8,0.09,249 110 416 478
1782414491.749420,1,1,still,unknown,center,near,0,0.7,0.10,249 110 416 478
1782414491.819340,1,1,still,unknown,center,near,0,0.7,0.10,249 110 416 478
1782414491.891006,1,1,still,unknown,center,near,0,0.5,0.10,249 110 416 478
1782414491.956161,1,1,still,unknown,center,near,0,0.4,0.11,249 110 416 478
1782414492.031697,1,1,still,unknown,center,near,0,0.3,0.12,249 110 416 478
1782414492.103728,1,1,still,unknown,center,near,0,0.8,0.13,249 110 416 478
1782414492.182758,1,1,still,unknown,center,near,0,1.2,0.14,248 109 416 478
1782414492.251563,1,1,still,unknown,center,near,0,1.5,0.15,248 109 415 478
1782414492.335726,1,1,still,unknown,center,near,0,1.8,0.17,248 109 415 478
1782414492.409525,1,1,still,unknown,center,near,0,2.2,0.21,248 109 415 478
1782414492.478412,1,1,still,unknown,center,near,0,2.5,0.24,248 109 415 478
1782414492.549440,1,1,still,unknown,center,near,0,3.1,0.28,247 108 415 478
1782414492.620219,1,1,still,unknown,center,near,0,2.8,0.30,247 108 415 478
1782414492.692787,1,1,still,unknown,center,near,0,2.7,0.32,247 108 415 478
1782414492.766883,1,1,still,unknown,center,near,0,2.9,0.35,246 108 415 478
1782414492.835251,1,1,still,unknown,center,near,0,3.5,0.38,245 108 415 478
1782414492.900846,1,1,still,unknown,center,near,0,5.0,0.48,243 106 414 478
1782414492.969409,1,1,still,unknown,center,near,0,6.4,0.62,243 104 414 477
1782414493.044770,1,1,still,unknown,center,near,0,5.9,0.71,246 104 416 478
1782414493.112636,1,1,still,unknown,center,near,0,8.7,0.82,250 105 422 478
1782414493.183777,1,1,still,unknown,center,near,0,15.5,1.03,256 106 428 478
1782414493.254689,1,1,moving,unknown,center,near,1,29.6,1.41,268 108 436 478
1782414493.331934,1,1,moving,unknown,center,near,1,48.8,1.98,282 111 445 479
1782414493.412965,1,1,moving,unknown,center,near,1,70.8,2.76,296 114 456 478
1782414493.483567,1,1,moving,unknown,center,near,1,96.6,3.70,318 115 464 480
1782414493.561996,1,1,moving,unknown,center,near,1,118.8,4.60,333 115 474 479
1782414493.630611,1,1,moving,unknown,center,near,1,145.5,5.72,356 116 495 480
1782414493.700491,1,1,moving,unknown,right,near,1,156.5,6.55,363 116 493 479
1782414493.769990,1,1,moving,unknown,right,near,1,162.4,7.32,375 117 502 480
1782414493.846695,1,1,moving,unknown,right,near,1,172.2,8.20,385 117 529 480
1782414493.921509,1,1,moving,unknown,right,near,1,179.5,9.04,399 118 542 479
1782414493.993819,1,1,moving,unknown,right,near,1,183.2,9.82,413 118 561 480
1782414494.069311,1,1,moving,unknown,right,near,1,189.7,10.57,425 119 581 480
1782414494.140272,2,1,moving,unknown,right,near,1,201.3,11.38,445 116 623 480
1782414494.222347,1,1,moving,unknown,right,near,1,218.2,11.98,466 113 635 480
1782414494.300414,1,1,moving,unknown,right,near,1,223.3,12.28,479 115 640 480
1782414494.379944,1,1,moving,sit,right,near,1,213.9,12.31,492 115 640 479
1782414494.473560,1,1,moving,sit,right,near,1,196.2,11.33,499 117 640 478
1782414494.551467,1,1,moving,sit,right,near,1,177.0,11.18,509 123 640 480
1782414494.625861,1,1,moving,sit,right,near,1,156.0,11.02,516 126 640 480
1782414494.699382,1,1,moving,unknown,right,near,1,122.5,11.09,526 132 640 479
1782414494.770522,1,1,moving,unknown,right,near,1,93.0,11.10,527 138 640 480
1782414494.850076,1,1,moving,stand,right,near,1,72.1,11.12,528 142 640 480
1782414494.926939,1,1,moving,unknown,right,near,1,56.8,10.77,526 145 640 480
1782414495.001780,1,1,moving,unknown,right,near,1,47.3,10.20,526 147 640 478
1782414495.077479,1,1,moving,unknown,right,near,1,33.7,9.71,512 151 640 473
1782414495.166507,1,1,moving,unknown,right,near,1,29.0,9.04,506 155 640 475
1782414495.253727,1,1,moving,unknown,right,near,1,31.5,8.22,499 158 640 480
1782414495.328310,1,1,moving,unknown,right,near,1,35.8,7.38,490 163 639 480
1782414495.412474,1,1,moving,unknown,right,near,1,47.1,7.22,485 167 622 479
1782414495.483981,1,1,moving,unknown,right,near,1,56.2,7.34,478 169 620 480
1782414495.557760,1,1,moving,unknown,right,near,1,67.7,7.59,474 168 607 479
1782414495.633688,1,1,moving,unknown,right,near,1,71.7,7.73,467 169 604 478
1782414495.721461,1,1,moving,unknown,right,near,1,72.4,7.73,467 173 601 479
1782414495.794184,1,1,moving,unknown,right,near,1,69.8,7.70,470 175 598 478
1782414495.864616,1,1,moving,unknown,right,near,1,63.7,7.48,473 178 595 478
1782414495.935152,1,1,moving,unknown,right,near,1,50.6,7.31,475 183 596 480
1782414496.009607,1,1,moving,unknown,right,near,1,38.7,7.14,476 186 598 480
1782414496.083558,1,1,moving,unknown,right,near,1,30.7,6.97,478 191 599 480
1782414496.162020,1,1,moving,unknown,right,near,1,26.9,6.62,478 191 598 480
1782414496.253839,1,1,moving,unknown,right,near,1,22.2,6.07,478 190 595 480
1782414496.335405,1,1,moving,unknown,right,near,1,18.2,5.61,477 189 591 479
1782414496.409595,1,1,moving,unknown,right,near,1,16.0,5.10,476 191 589 479
1782414496.482042,1,1,moving,unknown,right,mid,1,15.7,4.52,472 192 584 477
1782414496.570165,1,1,moving,unknown,right,mid,1,20.4,4.16,468 195 579 474
1782414496.639379,1,1,moving,unknown,right,mid,1,28.7,4.21,461 198 574 472
1782414496.730388,1,1,moving,unknown,right,mid,1,38.6,4.39,453 200 568 477
1782414496.803532,1,1,moving,unknown,right,mid,1,49.4,4.60,450 201 558 479
1782414496.880725,1,1,moving,unknown,right,mid,1,56.0,4.73,449 202 553 479
1782414496.955342,1,1,moving,unknown,right,mid,1,60.6,4.79,446 201 548 479
1782414497.029022,1,1,moving,unknown,right,mid,1,60.7,4.76,445 201 546 479
1782414497.103807,1,1,moving,unknown,right,mid,1,58.7,4.67,442 201 545 479
1782414497.180495,1,1,moving,unknown,right,mid,1,52.9,4.61,442 202 543 478
1782414497.266062,1,1,moving,unknown,right,mid,1,44.6,4.56,445 204 538 478
1782414497.353903,1,1,moving,unknown,right,mid,1,33.6,4.60,446 207 537 476
1782414497.430316,1,1,moving,unknown,right,mid,1,24.5,4.57,448 210 538 477
1782414497.503530,1,1,moving,unknown,right,mid,1,15.9,4.78,449 213 539 464
1782414497.577118,1,1,moving,unknown,right,mid,1,9.4,4.73,449 213 539 465
1782414497.644706,1,1,moving,unknown,right,mid,1,5.5,4.48,449 213 538 465
1782414497.718249,1,1,moving,stand,right,mid,1,3.5,4.15,449 213 537 465
1782414497.792571,1,1,moving,unknown,right,mid,1,5.4,3.87,447 212 535 462
1782414497.870128,1,1,moving,unknown,right,mid,1,8.5,3.69,446 212 531 460
1782414497.945327,1,1,moving,unknown,right,mid,1,16.2,3.83,443 212 529 454
1782414498.018113,1,1,moving,unknown,right,mid,1,22.1,4.17,437 215 523 452
1782414498.098046,1,1,moving,unknown,right,mid,1,29.2,4.62,435 216 518 448
1782414498.168383,1,1,moving,unknown,right,mid,1,36.9,4.83,427 220 513 459
1782414498.244496,1,1,moving,stand,right,mid,1,40.8,4.92,425 223 514 459
1782414498.322266,1,1,moving,stand,right,mid,1,41.8,4.95,420 222 517 455
1782414498.395875,1,1,moving,unknown,right,mid,1,43.0,4.98,419 220 511 449
1782414498.469435,1,1,moving,stand,right,mid,1,46.6,5.01,419 220 501 447
1782414498.539760,1,1,moving,stand,right,mid,1,44.7,5.34,417 221 498 444
1782414498.617348,1,1,moving,unknown,right,mid,1,43.4,5.50,415 222 494 439
1782414498.690504,1,1,moving,unknown,right,mid,1,40.9,5.51,413 223 492 438
1782414498.767749,1,1,moving,unknown,right,mid,1,43.6,6.16,412 224 491 426
1782414498.836207,1,1,moving,unknown,right,mid,1,45.8,6.84,413 224 489 418
1782414498.912285,1,1,moving,unknown,right,mid,1,39.1,6.87,413 226 488 428
1782414498.984123,1,1,moving,unknown,right,mid,1,37.3,7.40,412 228 488 408
1782414499.059464,1,1,moving,unknown,right,mid,1,44.5,8.84,413 231 487 382
1782414499.138796,1,1,moving,unknown,right,mid,1,44.4,9.62,413 232 487 384
1782414499.221767,1,1,moving,unknown,right,mid,1,45.4,10.06,413 231 484 381
1782414499.290828,1,1,moving,unknown,right,mid,1,41.9,10.61,412 230 484 380
1782414499.366462,1,1,moving,unknown,right,mid,1,36.2,10.80,411 229 481 382
1782414499.447769,1,1,moving,unknown,right,mid,1,37.8,10.17,412 229 479 384
1782414499.522659,1,1,moving,unknown,right,mid,1,37.0,9.89,396 228 476 382
1782414499.593781,1,1,moving,unknown,right,mid,1,33.2,10.03,393 228 475 383
1782414499.662681,1,1,moving,unknown,right,mid,1,36.0,9.79,388 231 471 376
1782414499.737463,1,1,moving,unknown,center,mid,1,39.3,9.42,384 232 469 377
1782414499.817917,1,1,moving,unknown,center,far,1,41.4,8.31,384 235 466 374
1782414499.891155,1,1,moving,unknown,center,far,1,43.0,7.58,385 234 461 373
1782414499.964317,1,1,moving,unknown,center,far,1,43.2,7.68,386 234 460 372
1782414500.038590,1,1,moving,unknown,center,far,1,35.9,6.46,386 232 457 370
1782414500.115611,1,1,moving,unknown,center,far,1,31.9,4.76,386 232 455 369
1782414500.188061,1,1,moving,unknown,center,far,1,26.2,3.71,386 231 454 367
1782414500.264586,1,1,moving,unknown,center,far,1,20.6,3.70,386 232 452 370
1782414500.333771,1,1,moving,unknown,center,far,1,17.6,3.76,386 232 451 368
1782414500.405300,1,1,moving,unknown,center,far,1,14.2,3.70,387 233 451 366
1782414500.473815,1,1,moving,unknown,center,far,1,13.1,3.68,387 234 450 364
1782414500.543677,1,1,moving,unknown,center,far,1,9.9,3.61,387 236 450 364
1782414500.617117,1,1,moving,sit,center,far,1,9.0,3.37,384 235 450 364
1782414500.691646,1,1,moving,sit,center,far,1,8.2,2.93,383 236 449 364
1782414500.762098,1,1,moving,sit,center,far,1,8.2,2.61,382 236 448 365
1782414500.839823,1,1,moving,unknown,center,far,1,7.2,2.18,385 237 447 362
1782414500.922829,1,1,moving,unknown,center,far,1,6.4,2.03,385 237 446 362
1782414500.995771,1,1,moving,unknown,center,far,1,7.6,1.81,384 238 445 365
1782414501.079729,1,1,moving,unknown,center,far,1,8.6,1.69,383 237 443 365
1782414501.151777,1,1,moving,unknown,center,far,1,9.5,1.67,383 237 439 362
1782414501.223740,1,1,moving,unknown,center,far,1,11.1,1.83,383 238 437 356
1782414501.301002,1,1,moving,unknown,center,far,1,15.3,2.11,380 240 431 355
1782414501.376362,1,1,moving,unknown,center,far,1,20.9,2.29,374 241 429 359
1782414501.449049,1,1,moving,unknown,center,far,1,26.9,2.58,371 245 426 357
1782414501.563564,1,1,moving,unknown,center,far,1,30.9,2.71,368 243 421 355
1782414501.643122,0,0,empty,na,na,na,0,0.0,0.00,
1782414501.709123,0,0,empty,na,na,na,0,0.0,0.00,
1782414501.770392,0,0,empty,na,na,na,0,0.0,0.00,
1782414501.833650,1,1,still,unknown,center,far,0,0.0,0.00,347 243 399 349
1782414501.911376,0,0,empty,na,na,na,0,0.0,0.00,
1782414501.972664,1,1,still,unknown,center,far,0,0.0,0.00,346 242 393 345
1782414502.061988,1,1,still,unknown,center,far,0,17.8,0.00,341 243 391 346
1782414502.151375,1,1,still,sit,center,far,0,26.1,0.00,337 244 389 340
1782414502.236844,1,1,still,sit,center,far,0,29.8,1.38,334 244 387 340
1782414502.316548,1,1,moving,sit,center,far,1,35.5,1.75,329 242 383 337
1782414502.401332,1,1,moving,sit,center,far,1,37.6,2.02,327 242 378 336
1782414502.481317,0,0,empty,na,na,na,0,0.0,0.00,
1782414502.553925,0,0,empty,na,na,na,0,0.0,0.00,
1782414502.627390,0,0,empty,na,na,na,0,0.0,0.00,
1782414502.696889,0,0,empty,na,na,na,0,0.0,0.00,
1782414502.765812,1,1,still,sit,center,far,0,0.0,0.00,299 241 359 332
1782414502.852448,1,1,still,sit,center,far,0,36.0,0.00,292 242 354 334
1782414502.939095,1,1,still,sit,center,far,0,52.8,0.00,286 243 348 334
1782414503.022764,1,1,moving,unknown,center,far,1,66.3,2.25,278 241 340 340
1782414503.105453,1,1,moving,unknown,center,far,1,71.6,2.81,272 238 334 341
1782414503.190454,1,1,moving,unknown,center,far,1,77.8,5.09,267 239 326 362
1782414503.273721,1,1,moving,unknown,center,far,1,78.1,5.56,261 239 321 356
1782414503.356831,1,1,moving,sit,center,far,1,74.7,5.68,256 239 318 333
1782414503.437168,1,1,moving,sit,center,far,1,71.9,5.85,250 239 315 330
1782414503.513894,0,0,empty,na,na,na,0,0.0,0.00,
1782414503.574391,1,1,still,unknown,center,far,0,0.0,0.00,229 238 309 350
1782414503.656451,1,1,still,unknown,center,far,0,56.9,0.00,230 236 307 370
1782414503.739604,1,1,still,unknown,center,far,0,64.2,0.00,229 237 303 373
1782414503.817296,1,1,moving,unknown,center,mid,1,82.6,5.50,229 239 297 397
1782414503.905056,1,1,moving,unknown,center,mid,1,78.1,5.93,225 238 292 394
1782414503.982431,1,1,moving,unknown,center,mid,1,75.2,6.24,217 240 283 394
1782414504.061420,2,1,moving,unknown,center,mid,1,71.2,6.38,211 239 277 391
1782414504.145900,2,1,moving,unknown,center,mid,1,67.4,6.46,208 238 269 390
1782414504.235326,1,1,moving,unknown,center,far,1,64.9,6.56,201 236 264 374
1782414504.309455,0,0,empty,na,na,na,0,0.0,0.00,
1782414504.370075,1,1,still,unknown,center,far,0,0.0,0.00,193 237 254 368
1782414504.446482,1,1,still,unknown,center,far,0,10.4,0.00,192 237 252 368
1782414504.516615,0,0,empty,na,na,na,0,0.0,0.00,
1782414504.580461,1,1,still,unknown,center,far,0,0.0,0.00,186 235 245 358
1782414504.653937,0,0,empty,na,na,na,0,0.0,0.00,
1782414504.714594,1,1,still,sit,left,far,0,0.0,0.00,182 236 240 343
1782414504.785693,0,0,empty,na,na,na,0,0.0,0.00,
1782414504.848706,1,1,still,sit,left,far,0,0.0,0.00,177 235 235 343
1782414504.924573,1,1,still,unknown,left,far,0,39.1,0.00,169 234 232 348
1782414505.003846,2,1,still,unknown,left,mid,0,525.7,0.00,26 234 75 390
1782414505.086196,2,1,moving,unknown,left,mid,1,591.5,18.77,28 234 75 389
1782414505.167519,2,1,moving,unknown,left,mid,1,540.6,18.39,27 233 76 389
1782414505.254499,2,1,moving,unknown,left,mid,1,462.0,17.68,27 233 77 389
1782414505.346343,1,1,moving,unknown,left,far,1,251.3,17.90,157 233 215 350
1782414505.434555,2,1,moving,unknown,left,mid,1,256.7,17.41,29 232 79 386
1782414505.521422,2,1,moving,unknown,left,far,1,147.3,17.13,148 234 210 361
1782414505.600384,1,1,moving,unknown,left,far,1,175.7,16.64,137 232 206 363
1782414505.687152,1,1,moving,unknown,left,mid,1,185.8,16.14,134 231 204 377
1782414505.760349,1,1,moving,unknown,left,mid,1,189.7,15.88,130 229 203 390
1782414505.830246,1,1,moving,unknown,left,mid,1,193.3,15.60,130 229 201 390
1782414505.908074,1,1,moving,unknown,left,mid,1,121.6,15.32,129 229 201 391
1782414505.978585,1,1,moving,unknown,left,mid,1,162.8,15.04,130 229 200 391
1782414506.045750,1,1,moving,unknown,left,mid,1,95.4,14.68,134 229 200 383
1782414506.123508,1,1,moving,unknown,left,mid,1,57.1,13.58,133 229 199 383
1782414506.199187,1,1,moving,unknown,left,mid,1,34.3,12.52,131 229 198 386
1782414506.273547,1,1,moving,unknown,left,mid,1,22.2,11.89,126 230 196 388
1782414506.354348,1,1,moving,unknown,left,mid,1,17.8,11.10,125 231 193 391
1782414506.426073,1,1,moving,stand,left,mid,1,16.8,10.01,125 231 188 391
1782414506.495664,1,1,moving,unknown,left,mid,1,16.1,8.44,126 230 188 391
1782414506.574891,1,1,moving,stand,left,mid,1,19.1,7.36,126 230 186 391
1782414506.648198,1,1,moving,unknown,left,mid,1,20.4,4.07,126 230 185 391
1782414506.734718,1,1,moving,unknown,left,mid,1,17.9,3.11,126 230 186 389
1782414506.818568,1,1,still,unknown,left,mid,0,13.9,1.98,126 230 186 390
1782414506.895468,1,1,still,unknown,left,mid,0,9.9,1.49,126 230 186 390
1782414506.970953,1,1,still,unknown,left,mid,0,6.8,1.49,125 230 186 387
1782414507.043643,1,1,still,unknown,left,mid,0,4.5,1.45,126 231 186 389
1782414507.124406,1,1,still,unknown,left,mid,0,3.2,1.40,125 231 186 388
1782414507.208077,1,1,still,unknown,left,mid,0,3.0,1.34,126 231 187 387
1782414507.281342,1,1,still,unknown,left,mid,0,3.2,1.13,126 231 188 390
1782414507.357640,2,1,still,unknown,left,mid,0,3.3,0.85,125 231 189 391
1782414507.451600,1,1,still,unknown,left,mid,0,3.4,0.66,126 231 189 391
1782414507.533672,1,1,still,unknown,left,mid,0,4.4,0.58,125 231 189 392
1782414507.616446,1,1,still,unknown,left,mid,0,3.7,0.54,125 231 189 391
