pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782407043.218163,1,1,moving,unknown,center,near,1,116.5,14.08,239 38 525 477
1782407043.393869,1,1,moving,unknown,center,near,1,102.9,11.94,205 51 504 476
1782407043.553653,1,1,moving,unknown,center,near,1,83.1,8.90,208 51 500 476
1782407043.718001,1,1,moving,unknown,center,near,1,55.2,8.77,232 51 506 477
1782407043.881611,1,1,moving,unknown,center,near,1,38.8,6.89,244 48 519 477
1782407044.050791,1,1,moving,unknown,center,near,1,37.0,6.00,239 44 512 477
1782407044.227754,1,1,moving,unknown,center,near,1,38.1,4.54,221 42 497 477
1782407044.390082,1,1,moving,unknown,center,near,1,33.5,3.36,210 45 487 478
1782407044.567679,1,1,moving,unknown,center,near,1,22.2,3.08,203 46 481 478
1782407044.736859,1,1,moving,unknown,center,near,1,15.2,3.15,209 47 481 478
1782407044.918792,1,1,moving,unknown,center,near,1,16.8,2.95,213 48 482 478
1782407045.133133,1,1,moving,unknown,center,near,1,21.7,2.37,214 49 482 479
1782407045.300078,1,1,still,unknown,center,near,0,22.0,1.46,214 49 482 478
1782407045.468690,1,1,still,unknown,center,near,0,15.7,0.77,213 48 482 478
1782407045.631569,1,1,still,unknown,center,near,0,8.6,0.66,214 48 483 478
1782407045.795977,1,1,still,unknown,center,near,0,6.7,0.37,214 49 482 478
1782407046.073975,1,1,still,unknown,center,near,0,5.0,0.18,215 49 483 478
1782407046.241744,1,1,still,unknown,center,near,0,3.1,0.19,215 48 483 478
1782407046.414401,1,1,still,unknown,center,near,0,1.9,0.18,214 48 483 478
1782407046.581529,1,1,still,unknown,center,near,0,1.1,0.17,213 48 483 478
1782407046.750176,1,1,still,unknown,center,near,0,0.9,0.17,215 49 483 478
1782407046.918064,1,1,still,unknown,center,near,0,0.7,0.18,213 49 483 478
1782407047.091992,1,1,still,unknown,center,near,0,0.7,0.19,214 48 484 478
1782407047.261697,1,1,still,unknown,center,near,0,0.4,0.19,215 48 483 479
1782407047.441970,1,1,still,unknown,center,near,0,0.7,0.19,212 48 483 479
1782407047.619137,1,1,still,unknown,center,near,0,0.6,0.18,214 48 483 478
1782407047.793949,1,1,still,unknown,center,near,0,0.5,0.19,212 49 483 478
1782407047.964686,1,1,still,unknown,center,near,0,0.6,0.17,213 49 483 478
1782407048.138443,1,1,still,unknown,center,near,0,0.9,0.21,211 49 482 478
1782407048.315901,1,1,still,unknown,center,near,0,1.7,0.24,210 48 481 478
1782407048.510873,1,1,still,unknown,center,near,0,2.9,0.33,207 48 481 478
1782407048.683733,1,1,still,unknown,center,near,0,3.5,0.50,206 47 479 478
1782407048.854391,1,1,still,unknown,center,near,0,5.0,0.62,203 47 477 478
1782407049.028966,1,1,still,unknown,center,near,0,5.6,0.67,205 47 475 478
1782407049.209525,1,1,still,unknown,center,near,0,7.9,0.78,201 47 469 478
1782407049.391566,1,1,still,unknown,center,near,0,11.0,1.04,195 47 462 479
1782407049.566900,1,1,still,unknown,center,near,0,14.7,1.28,189 48 457 478
1782407049.739593,1,1,still,unknown,center,near,0,17.2,1.50,185 48 454 478
1782407049.923723,1,1,still,unknown,center,near,0,18.2,1.53,185 48 453 478
1782407050.101768,1,1,still,unknown,center,near,0,17.1,1.41,186 48 455 478
1782407050.273735,1,1,still,unknown,center,near,0,16.2,1.06,186 47 455 478
1782407050.446939,1,1,still,unknown,center,near,0,13.8,0.67,187 47 455 478
1782407050.613723,1,1,still,unknown,center,near,0,9.9,0.32,187 47 456 478
1782407050.797015,1,1,still,unknown,center,near,0,5.7,0.28,187 47 456 478
1782407050.956943,1,1,still,unknown,center,near,0,3.6,0.25,187 47 456 478
1782407051.122120,1,1,still,unknown,center,near,0,3.1,0.25,187 47 456 478
1782407051.304088,1,1,still,unknown,center,near,0,2.2,0.11,187 47 456 478
1782407051.471997,1,1,still,unknown,center,near,0,1.4,0.11,187 47 456 478
1782407051.641038,1,1,still,unknown,center,near,0,0.9,0.08,187 47 456 478
1782407051.809118,1,1,still,unknown,center,near,0,0.5,0.07,187 47 456 478
1782407051.979342,1,1,still,unknown,center,near,0,0.4,0.08,187 47 456 478
1782407052.145602,1,1,still,unknown,center,near,0,0.3,0.08,187 47 456 478
1782407052.332075,1,1,still,unknown,center,near,0,0.3,0.08,187 47 456 478
1782407052.496724,1,1,still,unknown,center,near,0,0.3,0.08,187 47 456 477
1782407052.674762,1,1,still,unknown,center,near,0,0.4,0.07,187 47 456 477
1782407052.849732,1,1,still,unknown,center,near,0,0.3,0.08,187 47 456 478
1782407053.010806,1,1,still,unknown,center,near,0,0.3,0.10,187 47 456 478
1782407053.185018,1,1,still,unknown,center,near,0,0.4,0.10,187 46 456 478
1782407053.347990,1,1,still,unknown,center,near,0,0.3,0.10,187 46 457 478
1782407053.515814,1,1,still,unknown,center,near,0,0.2,0.11,186 46 456 478
1782407053.685691,1,1,still,unknown,center,near,0,0.2,0.10,187 46 456 478
1782407053.851445,1,1,still,unknown,center,near,0,0.2,0.09,186 46 456 478
1782407054.020168,1,1,still,unknown,center,near,0,0.1,0.08,187 46 456 478
1782407054.189806,1,1,still,unknown,center,near,0,0.2,0.08,186 46 456 478
1782407054.356018,1,1,still,unknown,center,near,0,0.3,0.08,186 46 456 478
1782407054.517731,1,1,still,unknown,center,near,0,0.3,0.07,186 46 456 478
1782407054.679953,1,1,still,unknown,center,near,0,0.3,0.07,186 46 457 478
1782407054.847898,1,1,still,unknown,center,near,0,0.3,0.08,186 46 458 478
1782407055.013955,1,1,still,unknown,center,near,0,0.2,0.08,186 46 457 478
1782407055.191028,1,1,still,unknown,center,near,0,0.5,0.22,187 46 457 480
1782407055.361883,1,1,still,unknown,center,near,0,0.5,0.24,186 45 457 479
1782407055.529813,1,1,still,unknown,center,near,0,0.6,0.29,186 48 457 478
1782407055.690008,1,1,still,unknown,center,near,0,0.8,0.36,187 48 457 478
1782407055.864806,1,1,still,unknown,center,near,0,0.8,0.39,187 46 458 478
1782407056.037850,1,1,still,unknown,center,near,0,1.1,0.42,188 47 459 478
1782407056.204757,1,1,still,unknown,center,near,0,1.7,0.48,188 47 460 478
1782407056.373590,1,1,still,unknown,center,near,0,1.9,0.51,189 46 460 478
1782407056.542067,1,1,still,unknown,center,near,0,2.0,0.49,189 46 460 478
1782407056.709855,1,1,still,unknown,center,near,0,2.5,0.57,189 44 460 479
1782407056.876999,1,1,still,unknown,center,near,0,2.4,0.52,188 45 459 478
1782407057.044736,1,1,still,unknown,center,near,0,1.9,0.38,188 45 459 478
1782407057.211703,1,1,still,unknown,center,near,0,1.5,0.35,189 45 459 478
1782407057.377024,1,1,still,unknown,center,near,0,1.1,0.29,189 45 459 478
1782407057.540704,1,1,still,unknown,center,near,0,0.9,0.24,189 45 459 478
1782407057.703022,1,1,still,unknown,center,near,0,0.8,0.22,188 45 459 478
1782407057.871062,1,1,still,unknown,center,near,0,0.8,0.20,189 45 458 478
1782407058.034634,1,1,still,unknown,center,near,0,0.6,0.08,189 45 459 478
1782407058.199758,1,1,still,unknown,center,near,0,0.4,0.09,189 45 459 477
1782407058.367931,1,1,still,unknown,center,near,0,0.3,0.09,189 45 459 478
1782407058.535893,1,1,still,unknown,center,near,0,0.3,0.10,189 45 459 478
1782407058.700623,1,1,still,unknown,center,near,0,0.3,0.10,188 45 459 478
1782407058.867703,1,1,still,unknown,center,near,0,0.3,0.11,188 45 459 478
1782407059.042026,1,1,still,unknown,center,near,0,0.2,0.14,188 45 459 478
1782407059.204646,1,1,still,unknown,center,near,0,0.3,0.16,187 45 459 478
1782407059.373842,1,1,still,unknown,center,near,0,0.4,0.18,186 44 460 478
1782407059.538715,1,1,still,unknown,center,near,0,1.0,0.20,185 45 458 478
1782407059.704835,1,1,still,unknown,center,near,0,1.4,0.22,185 44 459 478
1782407059.874903,1,1,still,unknown,center,near,0,1.6,0.22,184 44 459 478
1782407060.050112,1,1,still,unknown,center,near,0,1.7,0.21,184 44 459 478
1782407060.214037,1,1,still,unknown,center,near,0,1.7,0.20,184 44 459 478
1782407060.389843,1,1,still,unknown,center,near,0,1.9,0.20,183 44 458 478
1782407060.563703,1,1,still,unknown,center,near,0,3.0,0.29,180 45 456 479
1782407060.728024,1,1,still,unknown,center,near,0,7.4,0.88,172 43 444 479
1782407060.902297,1,1,moving,unknown,center,near,1,16.1,1.77,154 45 429 478
1782407061.074349,1,1,moving,unknown,center,near,1,29.0,3.08,136 48 407 480
1782407061.244757,1,1,moving,unknown,center,near,1,42.4,4.41,122 50 388 479
1782407061.414029,1,1,moving,unknown,center,near,1,53.0,5.43,115 52 375 479
1782407061.578950,1,1,moving,unknown,center,near,1,62.0,5.84,114 49 359 479
1782407061.741710,1,1,moving,unknown,center,near,1,70.4,5.91,107 49 344 480
1782407061.912298,1,1,moving,unknown,left,near,1,82.8,6.22,79 45 311 480
1782407062.088044,1,1,moving,unknown,left,near,1,98.3,7.01,46 46 268 479
1782407062.262205,1,1,moving,unknown,left,near,1,116.7,8.84,5 43 217 478
1782407062.439965,1,1,moving,unknown,left,near,1,127.3,10.20,0 43 180 477
1782407062.615357,1,1,moving,unknown,left,near,1,132.3,10.62,0 52 161 472
1782407062.776710,1,1,moving,unknown,left,near,1,135.4,12.08,0 65 141 475
1782407062.947029,1,1,moving,unknown,left,near,1,133.9,10.51,0 72 133 479
1782407063.110332,1,1,moving,unknown,left,near,1,120.6,11.22,0 80 135 478
1782407063.268823,1,1,moving,unknown,left,near,1,98.1,9.59,0 85 139 476
1782407063.433545,1,1,moving,unknown,left,near,1,69.9,7.96,0 94 137 475
1782407063.594169,1,1,moving,unknown,left,near,1,52.1,7.17,0 102 127 477
1782407063.751166,1,1,moving,unknown,left,near,1,41.6,6.25,0 105 119 476
1782407063.910140,1,1,moving,unknown,left,near,1,31.9,5.27,0 105 116 478
1782407064.071347,1,1,moving,stand,left,near,1,25.2,4.79,0 109 112 478
1782407064.228585,1,1,moving,stand,left,near,1,21.9,4.37,0 115 114 477
1782407064.402883,1,1,moving,stand,left,near,1,20.7,4.06,0 122 118 478
1782407064.565040,1,1,moving,unknown,left,near,1,17.2,3.31,0 120 126 478
1782407064.732114,1,1,moving,unknown,left,near,1,13.1,2.84,0 121 132 478
1782407064.903141,1,1,moving,unknown,left,near,1,12.0,2.82,1 123 134 478
1782407065.073207,1,1,moving,unknown,left,near,1,12.2,3.09,2 129 134 475
1782407065.241878,1,1,moving,unknown,left,near,1,12.6,3.20,5 135 130 473
1782407065.412241,1,1,moving,unknown,left,near,1,10.4,2.88,4 134 125 471
1782407065.575847,1,1,moving,unknown,left,near,1,7.2,2.60,5 133 122 470
1782407065.741170,1,1,moving,unknown,left,near,1,5.6,2.95,9 133 123 460
1782407065.907069,1,1,moving,unknown,left,near,1,7.6,3.32,24 137 131 462
1782407066.084612,1,1,moving,unknown,left,near,1,13.2,4.43,39 143 140 453
1782407066.250003,1,1,moving,stand,left,near,1,23.5,6.54,56 140 153 434
1782407066.427883,1,1,moving,stand,left,mid,1,33.5,8.46,71 140 157 424
1782407066.600592,1,1,moving,stand,left,mid,1,42.3,9.81,84 143 159 419
1782407066.761152,1,1,moving,stand,left,mid,1,48.7,10.12,91 145 160 419
1782407066.927758,1,1,moving,stand,left,mid,1,51.0,9.63,96 149 160 414
1782407067.100458,1,1,moving,stand,left,mid,1,50.3,9.35,97 146 162 397
1782407067.271046,1,1,moving,stand,left,mid,1,46.1,7.56,100 146 166 401
1782407067.444663,1,1,moving,stand,left,mid,1,41.0,7.29,106 151 176 377
1782407067.614821,1,1,moving,stand,left,mid,1,37.3,7.68,114 155 186 375
1782407067.795745,1,1,moving,stand,left,mid,1,35.5,8.16,117 153 196 370
1782407067.971344,1,1,moving,unknown,left,mid,1,40.6,8.91,135 151 207 350
1782407068.148672,1,1,moving,stand,left,mid,1,43.7,8.34,147 153 213 362
1782407068.316696,1,1,moving,stand,left,mid,1,44.3,7.72,152 156 214 365
1782407068.488400,1,1,moving,stand,left,mid,1,44.3,5.27,154 156 216 363
1782407068.725948,1,1,moving,stand,left,mid,1,40.7,4.38,157 155 219 363
1782407068.905768,1,1,moving,stand,left,mid,1,38.9,3.66,167 155 228 360
1782407069.073194,1,1,moving,stand,left,mid,1,39.8,3.27,177 157 240 356
1782407069.246998,1,1,moving,unknown,center,mid,1,43.9,7.93,188 155 272 313
1782407069.426995,2,1,moving,unknown,center,mid,1,47.3,9.36,200 153 284 326
1782407069.639364,1,1,moving,unknown,center,far,1,52.9,12.81,210 158 288 283
1782407069.803869,1,1,moving,sit,center,far,1,61.5,16.44,222 158 296 250
1782407069.968968,0,0,empty,na,na,na,0,0.0,0.00,
1782407070.101429,1,1,still,unknown,center,far,0,0.0,0.00,235 161 315 241
1782407070.269896,1,1,still,unknown,center,far,0,16.4,0.00,239 162 322 244
1782407070.438621,0,0,empty,na,na,na,0,0.0,0.00,
1782407070.570701,0,0,empty,na,na,na,0,0.0,0.00,
1782407070.706656,0,0,empty,na,na,na,0,0.0,0.00,
1782407070.844803,0,0,empty,na,na,na,0,0.0,0.00,
1782407070.973329,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.103734,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.235643,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.361433,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.491965,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.623091,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.752876,0,0,empty,na,na,na,0,0.0,0.00,
1782407071.883363,0,0,empty,na,na,na,0,0.0,0.00,
1782407072.046466,2,1,still,unknown,center,mid,0,0.0,0.00,315 155 490 310
1782407072.254889,0,0,empty,na,na,na,0,0.0,0.00,
1782407072.387873,1,1,still,unknown,center,mid,0,0.0,0.00,344 156 491 309
1782407072.555074,1,1,still,unknown,center,mid,0,26.4,0.00,361 155 488 301
1782407072.725570,1,1,still,unknown,center,mid,0,27.3,0.00,363 155 489 302
1782407072.895772,1,1,moving,sit,center,far,1,45.7,8.45,355 154 479 247
1782407073.061386,1,1,moving,unknown,right,mid,1,32.0,8.21,362 153 497 309
1782407073.238497,1,1,moving,sit,right,mid,1,29.1,8.01,375 156 503 300
1782407073.409858,1,1,moving,unknown,right,mid,1,29.1,7.94,381 155 512 301
1782407073.574977,1,1,moving,unknown,right,mid,1,30.7,8.02,391 155 520 303
1782407073.746971,1,1,moving,unknown,right,mid,1,30.6,8.19,395 155 527 304
1782407073.922151,1,1,moving,unknown,right,mid,1,32.2,8.63,398 156 535 310
1782407074.087924,1,1,moving,unknown,right,mid,1,43.1,8.96,402 155 542 310
1782407074.254998,1,1,moving,unknown,right,mid,1,42.4,4.46,409 153 549 320
1782407074.426399,1,1,moving,unknown,right,mid,1,41.4,4.89,415 154 557 322
1782407074.603326,2,1,moving,unknown,right,mid,1,43.0,7.26,421 155 565 352
1782407074.813075,1,1,moving,unknown,right,mid,1,43.6,7.27,431 152 587 333
1782407074.981895,1,1,moving,unknown,right,mid,1,46.3,7.37,441 151 598 338
1782407075.166020,1,1,moving,unknown,right,mid,1,46.8,7.07,444 150 604 338
1782407075.378686,1,1,moving,unknown,right,mid,1,44.7,6.22,444 151 606 346
1782407075.552803,1,1,moving,unknown,right,mid,1,39.1,5.21,437 151 605 347
1782407075.726375,1,1,moving,unknown,right,mid,1,33.1,4.21,430 148 606 357
1782407075.900493,1,1,moving,unknown,right,mid,1,25.7,3.96,427 147 607 361
1782407076.071709,1,1,moving,unknown,right,mid,1,22.1,4.87,426 147 612 379
1782407076.243896,1,1,moving,unknown,right,mid,1,24.0,7.75,432 144 621 408
1782407076.415235,1,1,moving,unknown,right,mid,1,26.6,9.23,438 145 640 410
1782407076.581000,1,1,moving,unknown,right,mid,1,29.4,10.63,445 141 640 425
1782407076.748946,1,1,moving,unknown,right,mid,1,31.6,11.33,447 140 640 425
1782407076.901420,1,1,moving,unknown,right,near,1,33.1,10.65,447 140 640 429
1782407077.075429,1,1,moving,unknown,right,near,1,33.6,9.40,443 141 640 431
1782407077.251036,1,1,moving,unknown,right,near,1,30.3,7.34,435 135 640 443
1782407077.421977,1,1,moving,unknown,right,near,1,24.6,6.10,434 133 640 460
1782407077.595447,1,1,moving,stand,right,near,1,22.8,7.05,432 130 640 475
1782407077.773252,1,1,moving,unknown,right,near,1,19.2,7.10,434 129 640 472
1782407077.946175,1,1,moving,stand,right,near,1,17.6,7.22,442 129 640 474
1782407078.112369,1,1,moving,unknown,right,near,1,14.7,6.27,449 122 640 476
1782407078.275627,1,1,moving,unknown,right,near,1,13.0,4.80,456 120 640 475
1782407078.447790,1,1,moving,unknown,right,near,1,12.3,4.94,458 117 640 476
1782407078.623712,1,1,moving,unknown,right,near,1,10.4,2.51,454 120 640 477
1782407078.794771,1,1,moving,unknown,right,near,1,8.6,2.78,442 113 640 478
1782407078.967344,1,1,moving,unknown,right,near,1,7.5,3.00,435 109 640 478
1782407079.140848,1,1,moving,unknown,right,near,1,8.6,3.20,430 104 640 479
1782407079.313725,1,1,moving,unknown,right,near,1,11.0,3.18,421 103 640 479
1782407079.485815,1,1,moving,unknown,right,near,1,14.0,3.22,418 102 640 478
1782407079.651994,1,1,moving,unknown,right,near,1,18.8,4.08,411 86 640 476
1782407079.816746,1,1,moving,unknown,right,near,1,22.8,5.01,404 80 640 477
1782407079.980279,1,1,moving,unknown,right,near,1,26.1,5.36,384 76 640 477
1782407080.153883,1,1,moving,unknown,right,near,1,29.7,5.74,362 77 640 477
1782407080.318745,1,1,moving,unknown,right,near,1,40.7,6.93,313 70 640 480
1782407080.491060,1,1,moving,unknown,right,near,1,50.5,7.92,285 64 640 478
1782407080.666349,1,1,moving,unknown,right,near,1,59.1,8.27,263 61 640 479
1782407080.838563,1,1,moving,unknown,right,near,1,62.6,7.43,256 61 640 474
1782407081.014083,1,1,moving,unknown,center,near,1,76.6,7.95,244 56 584 475
1782407081.195471,1,1,moving,unknown,center,near,1,127.4,14.27,68 26 526 475
1782407081.369940,1,1,moving,unknown,center,near,1,170.6,18.81,0 21 485 476
1782407081.536476,1,1,moving,unknown,left,near,1,196.5,21.60,0 22 414 478
1782407081.701280,1,1,moving,unknown,left,near,1,217.4,22.50,1 34 348 480
1782407081.861537,1,1,moving,unknown,left,near,1,238.5,23.50,0 42 283 478
1782407082.016681,1,1,moving,unknown,left,near,1,258.5,22.41,0 45 240 477
1782407082.181772,1,1,moving,unknown,left,near,1,257.0,18.97,0 50 232 472
1782407082.359613,1,1,moving,unknown,left,near,1,207.3,14.16,0 54 227 464
1782407082.533864,1,1,moving,unknown,left,near,1,162.1,12.50,0 68 217 474
1782407082.707191,1,1,moving,unknown,left,near,1,125.8,10.91,0 76 211 475
1782407082.879980,1,1,moving,unknown,left,near,1,102.9,8.79,0 69 163 476
1782407083.050800,1,1,moving,unknown,left,near,1,78.3,7.63,0 85 163 477
1782407083.225366,1,1,moving,unknown,left,near,1,57.9,6.41,0 92 163 478
1782407083.393357,1,1,moving,unknown,left,near,1,46.6,6.50,0 103 170 479
1782407083.563881,1,1,moving,unknown,left,near,1,38.0,5.71,0 101 190 477
1782407083.725599,1,1,moving,unknown,left,near,1,28.3,5.78,0 102 193 477
1782407083.887751,1,1,moving,unknown,left,near,1,21.8,5.29,0 106 195 477
1782407084.053230,1,1,moving,unknown,left,near,1,22.8,5.07,0 111 196 479
1782407084.223734,1,1,moving,unknown,left,near,1,20.5,3.89,0 114 193 478
1782407084.391546,1,1,moving,unknown,left,near,1,15.5,3.46,0 117 163 478
1782407084.560953,1,1,moving,unknown,left,near,1,16.2,3.74,0 119 132 476
1782407084.723700,1,1,moving,unknown,left,near,1,15.7,3.91,0 118 157 475
1782407084.898880,1,1,moving,unknown,left,near,1,13.3,3.59,0 118 171 476
1782407085.067821,1,1,moving,unknown,left,near,1,9.3,3.07,0 116 186 475
1782407085.234814,1,1,moving,unknown,left,near,1,6.4,2.59,0 116 188 472
1782407085.412093,1,1,moving,unknown,left,near,1,3.9,2.33,0 114 192 476
1782407085.582799,1,1,moving,unknown,left,near,1,6.8,2.43,0 111 185 478
1782407085.747712,1,1,moving,unknown,left,near,1,16.2,2.75,0 109 193 478
1782407085.911727,1,1,moving,unknown,left,near,1,17.3,2.31,0 109 201 478
1782407086.086965,1,1,moving,unknown,left,near,1,17.9,2.16,0 110 215 477
1782407086.255691,1,1,moving,unknown,left,near,1,17.7,2.56,0 103 227 478
1782407086.417396,1,1,moving,unknown,left,near,1,19.0,3.25,0 98 234 478
1782407086.583824,1,1,moving,unknown,left,near,1,21.8,3.76,0 94 247 478
1782407086.748061,1,1,moving,unknown,left,near,1,27.3,4.21,0 92 259 478
1782407086.913865,1,1,moving,unknown,left,near,1,32.0,4.86,0 84 275 477
1782407087.078709,1,1,moving,unknown,left,near,1,37.6,5.95,0 70 291 472
1782407087.244850,1,1,moving,unknown,left,near,1,40.5,7.07,0 61 303 478
1782407087.410919,1,1,moving,unknown,left,near,1,42.1,7.67,0 52 311 475
1782407087.575493,1,1,moving,unknown,left,near,1,39.4,7.43,0 54 305 474
1782407087.739836,1,1,moving,unknown,left,near,1,37.1,7.08,0 51 315 479
1782407087.900975,1,1,moving,unknown,left,near,1,34.9,6.69,0 40 313 477
1782407088.078020,1,1,moving,unknown,left,near,1,41.5,6.70,32 37 344 475
1782407088.251685,1,1,moving,unknown,center,near,1,63.5,8.55,115 34 374 476
1782407088.425663,1,1,moving,unknown,center,near,1,101.5,12.17,201 27 429 478
1782407088.608158,1,1,moving,unknown,center,near,1,154.6,17.45,297 17 510 472
1782407088.775218,1,1,moving,unknown,right,near,1,217.5,23.15,348 10 628 476
1782407088.954057,1,1,moving,unknown,right,near,1,253.9,23.79,380 21 640 477
1782407089.127714,1,1,moving,unknown,right,near,1,276.4,23.03,406 44 640 477
1782407089.297724,1,1,moving,unknown,right,near,1,282.5,21.96,439 64 640 474
1782407089.467419,1,1,moving,unknown,right,near,1,266.7,19.23,458 68 640 473
1782407089.634836,1,1,moving,unknown,right,near,1,233.9,15.44,474 76 640 480
1782407089.806629,1,1,moving,unknown,right,near,1,188.4,16.14,502 82 640 477
1782407089.997913,1,1,moving,unknown,right,near,1,141.7,11.58,551 98 640 476
1782407090.200692,1,1,moving,unknown,right,near,1,113.7,9.98,577 99 640 479
1782407090.380695,1,1,moving,unknown,right,near,1,94.2,8.63,585 100 640 477
1782407090.548127,1,1,moving,unknown,right,near,1,79.0,8.55,590 112 640 477
1782407090.717397,1,1,moving,unknown,right,near,1,65.4,7.59,577 116 640 477
1782407090.887789,1,1,moving,unknown,right,near,1,53.8,5.74,572 117 640 480
1782407091.060244,1,1,moving,unknown,right,near,1,41.6,3.42,566 116 640 480
1782407091.222009,1,1,moving,stand,right,near,1,24.9,3.19,555 118 640 476
1782407091.391876,1,1,moving,unknown,right,near,1,21.6,3.93,542 127 640 476
1782407091.557755,1,1,moving,unknown,right,near,1,20.6,3.85,544 125 640 472
1782407091.728282,1,1,moving,unknown,right,near,1,23.5,3.37,529 126 640 475
1782407091.909059,1,1,moving,unknown,right,near,1,23.3,3.33,523 129 640 475
1782407092.087527,1,1,moving,unknown,right,near,1,22.5,3.36,521 131 640 478
1782407092.267586,1,1,moving,unknown,right,near,1,23.4,2.64,507 129 640 470
1782407092.450121,1,1,moving,unknown,right,near,1,22.7,2.43,505 131 636 468
1782407092.623866,1,1,moving,stand,right,near,1,27.2,3.79,492 136 612 463
1782407092.797809,1,1,moving,unknown,right,near,1,31.7,5.07,485 134 609 452
1782407092.964844,1,1,moving,unknown,right,near,1,36.4,7.77,480 136 594 428
1782407093.145800,1,1,moving,unknown,right,mid,1,42.5,11.61,481 136 587 393
1782407093.326856,1,1,moving,unknown,right,mid,1,48.1,14.30,484 142 589 369
1782407093.492918,1,1,moving,unknown,right,mid,1,45.3,14.36,488 145 590 377
1782407093.697982,1,1,moving,unknown,right,mid,1,42.1,12.24,487 143 587 386
1782407093.874657,1,1,moving,unknown,right,mid,1,40.7,10.50,483 143 578 366
1782407094.039771,1,1,moving,unknown,right,mid,1,38.9,7.86,475 148 570 361
1782407094.209848,1,1,moving,unknown,right,mid,1,32.8,4.95,474 146 560 366
1782407094.385768,1,1,moving,unknown,right,mid,1,30.3,5.13,456 147 550 354
1782407094.561900,1,1,moving,unknown,right,mid,1,33.0,6.44,438 148 548 348
1782407094.741040,1,1,moving,unknown,right,mid,1,32.9,7.09,454 150 549 337
1782407094.904970,1,1,moving,unknown,right,mid,1,29.1,5.66,471 152 555 339
1782407095.075697,1,1,moving,unknown,right,mid,1,24.2,5.19,468 152 553 335
1782407095.243846,1,1,moving,unknown,right,mid,1,19.4,4.72,466 150 552 336
1782407095.414821,1,1,moving,unknown,right,mid,1,24.5,3.87,423 151 545 333
1782407095.583766,1,1,moving,unknown,right,mid,1,15.6,3.72,461 152 535 335
1782407095.759630,1,1,moving,unknown,right,mid,1,10.3,3.12,462 153 520 332
1782407095.933731,1,1,moving,unknown,right,mid,1,18.9,5.94,442 155 505 299
1782407096.114021,1,1,moving,unknown,right,far,1,30.9,10.31,451 155 500 264
