pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782408191.094660,1,1,moving,unknown,center,near,1,90.9,7.75,186 35 465 478
1782408191.168600,1,1,moving,unknown,center,near,1,84.2,7.46,193 37 465 478
1782408191.247920,1,1,moving,unknown,center,near,1,73.9,7.13,195 39 468 478
1782408191.322828,1,1,moving,unknown,center,near,1,53.4,6.95,204 42 473 478
1782408191.398968,1,1,moving,unknown,center,near,1,36.1,7.13,205 43 475 477
1782408191.474829,1,1,moving,unknown,center,near,1,26.7,6.91,205 43 477 477
1782408191.552890,1,1,moving,unknown,center,near,1,28.1,6.73,206 44 475 477
1782408191.623976,1,1,moving,unknown,center,near,1,28.6,6.37,206 44 474 477
1782408191.695165,1,1,moving,unknown,center,near,1,25.5,6.34,206 44 474 477
1782408191.765766,1,1,moving,unknown,center,near,1,20.1,5.82,204 44 474 477
1782408191.842928,1,1,moving,unknown,center,near,1,11.5,5.19,205 45 474 478
1782408191.915397,1,1,still,unknown,center,near,0,6.7,3.73,205 45 474 477
1782408191.984727,1,1,still,unknown,center,near,0,4.7,3.67,205 44 474 478
1782408192.059549,1,1,still,unknown,center,near,0,3.1,3.05,205 45 476 478
1782408192.133015,1,1,still,unknown,center,near,0,2.0,2.51,204 44 477 478
1782408192.203159,1,1,still,unknown,center,near,0,1.5,2.09,198 44 481 479
1782408192.274144,1,1,still,unknown,center,near,0,1.6,1.61,191 43 485 477
1782408192.347200,1,1,still,unknown,center,near,0,2.7,1.21,188 43 491 476
1782408192.434687,1,1,still,unknown,center,near,0,1.7,0.79,179 43 500 479
1782408192.506516,1,1,still,unknown,center,near,0,1.5,0.43,173 43 506 478
1782408192.580903,1,1,still,unknown,center,near,0,3.0,0.44,171 43 506 478
1782408192.654847,1,1,still,unknown,center,near,0,4.5,0.48,169 42 506 478
1782408192.731480,1,1,still,unknown,center,near,0,4.2,0.50,172 42 504 478
1782408192.800489,1,1,still,unknown,center,near,0,2.5,0.52,174 42 503 478
1782408192.874390,1,1,still,unknown,center,near,0,2.7,0.54,175 42 501 478
1782408192.945630,1,1,still,unknown,center,near,0,2.8,0.55,176 42 502 478
1782408193.014395,1,1,still,unknown,center,near,0,2.0,0.56,177 42 502 478
1782408193.083151,1,1,still,unknown,center,near,0,4.6,0.58,178 41 506 478
1782408193.159544,1,1,still,unknown,center,near,0,5.8,0.57,179 42 503 478
1782408193.238955,1,1,still,unknown,center,near,0,4.7,0.55,179 41 500 478
1782408193.315319,1,1,still,unknown,center,near,0,3.8,0.52,179 41 500 478
1782408193.382982,1,1,still,unknown,center,near,0,3.0,0.50,180 41 499 478
1782408193.458418,1,1,still,unknown,center,near,0,2.7,0.49,180 41 500 478
1782408193.528179,1,1,still,unknown,center,near,0,2.2,0.47,180 41 500 477
1782408193.604342,1,1,still,unknown,center,near,0,2.8,0.38,180 41 500 478
1782408193.675913,1,1,still,unknown,center,near,0,2.9,0.37,180 41 499 478
1782408193.749650,1,1,still,unknown,center,near,0,1.7,0.35,180 41 499 478
1782408193.820273,1,1,still,unknown,center,near,0,1.3,0.33,180 41 498 478
1782408193.893017,1,1,still,unknown,center,near,0,1.0,0.31,180 40 499 478
1782408193.965367,1,1,still,unknown,center,near,0,1.9,0.29,180 40 497 478
1782408194.047966,1,1,still,unknown,center,near,0,2.3,0.27,180 41 498 478
1782408194.126691,1,1,still,unknown,center,near,0,2.6,0.26,180 41 497 478
1782408194.205295,1,1,still,unknown,center,near,0,2.5,0.26,180 40 497 478
1782408194.273998,1,1,still,unknown,center,near,0,1.9,0.26,180 41 498 477
1782408194.343416,1,1,still,unknown,center,near,0,1.3,0.22,180 41 499 478
1782408194.416440,1,1,still,unknown,center,near,0,0.7,0.19,180 41 498 478
1782408194.490546,1,1,still,unknown,center,near,0,1.4,0.18,180 41 499 478
1782408194.555490,1,1,still,unknown,center,near,0,2.2,0.18,180 41 500 478
1782408194.626731,1,1,still,unknown,center,near,0,1.9,0.18,180 41 499 478
1782408194.696753,1,1,still,unknown,center,near,0,1.7,0.17,180 41 498 478
1782408194.780479,1,1,still,unknown,center,near,0,1.0,0.16,180 40 498 478
1782408194.851748,1,1,still,unknown,center,near,0,0.9,0.16,180 41 498 478
1782408194.929926,1,1,still,unknown,center,near,0,1.2,0.15,180 41 497 478
1782408195.005504,1,1,still,unknown,center,near,0,1.4,0.15,180 40 498 478
1782408195.075150,1,1,still,unknown,center,near,0,1.8,0.15,180 40 498 478
1782408195.151799,1,1,still,unknown,center,near,0,1.4,0.15,180 40 497 478
1782408195.230356,1,1,still,unknown,center,near,0,1.3,0.16,180 40 497 477
1782408195.304733,1,1,still,unknown,center,near,0,1.1,0.16,181 40 497 478
1782408195.374755,1,1,still,unknown,center,near,0,1.0,0.16,181 40 498 477
1782408195.449801,1,1,still,unknown,center,near,0,1.0,0.16,181 40 497 477
1782408195.517371,1,1,still,unknown,center,near,0,0.8,0.16,180 40 497 477
1782408195.597755,1,1,still,unknown,center,near,0,0.6,0.16,180 41 497 478
1782408195.671649,1,1,still,unknown,center,near,0,0.6,0.17,180 40 498 478
1782408195.748551,1,1,still,unknown,center,near,0,1.0,0.16,181 40 497 478
1782408195.829738,1,1,still,unknown,center,near,0,1.1,0.15,181 40 498 478
1782408195.902119,1,1,still,unknown,center,near,0,1.3,0.15,181 41 497 478
1782408195.973492,1,1,still,unknown,center,near,0,2.2,0.18,181 41 500 478
1782408196.044712,1,1,still,unknown,center,near,0,1.9,0.18,181 41 498 478
1782408196.116530,1,1,still,unknown,center,near,0,1.3,0.19,181 41 496 478
1782408196.189488,1,1,still,unknown,center,near,0,1.8,0.20,182 41 498 478
1782408196.257491,1,1,still,unknown,center,near,0,2.1,0.21,182 41 498 478
1782408196.331678,1,1,still,unknown,center,near,0,1.2,0.21,181 41 498 478
1782408196.409518,1,1,still,unknown,center,near,0,0.9,0.21,181 41 497 478
1782408196.483312,1,1,still,unknown,center,near,0,0.7,0.21,181 41 499 478
1782408196.549608,1,1,still,unknown,center,near,0,0.9,0.21,181 41 498 478
1782408196.628921,1,1,still,unknown,center,near,0,1.3,0.20,180 41 499 478
1782408196.703087,1,1,still,unknown,center,near,0,2.0,0.19,181 41 496 478
1782408196.771716,1,1,still,unknown,center,near,0,2.2,0.18,181 40 497 478
1782408196.846433,1,1,still,unknown,center,near,0,2.5,0.19,181 40 496 478
1782408196.921049,1,1,still,unknown,center,near,0,1.5,0.18,181 40 498 478
1782408196.990891,1,1,still,unknown,center,near,0,2.5,0.19,181 40 496 478
1782408197.067762,1,1,still,unknown,center,near,0,1.8,0.19,181 40 497 478
1782408197.149039,1,1,still,unknown,center,near,0,2.2,0.21,181 40 495 478
1782408197.225056,1,1,still,unknown,center,near,0,1.7,0.21,181 40 496 477
1782408197.298893,1,1,still,unknown,center,near,0,1.5,0.22,181 40 496 478
1782408197.371436,1,1,still,unknown,center,near,0,1.2,0.21,181 40 496 478
1782408197.441738,1,1,still,unknown,center,near,0,2.0,0.21,181 40 495 477
1782408197.514382,1,1,still,unknown,center,near,0,1.4,0.20,181 40 496 477
1782408197.586642,1,1,still,unknown,center,near,0,1.1,0.19,181 40 497 477
1782408197.659691,1,1,still,unknown,center,near,0,1.4,0.19,181 40 497 478
1782408197.725211,1,1,still,unknown,center,near,0,0.9,0.18,181 40 495 478
1782408197.801566,1,1,still,unknown,center,near,0,0.7,0.17,181 40 496 477
1782408197.874017,1,1,still,unknown,center,near,0,1.0,0.16,181 40 495 477
1782408197.941008,1,1,still,unknown,center,near,0,0.7,0.17,180 40 496 477
1782408198.013113,1,1,still,unknown,center,near,0,1.3,0.17,181 40 497 478
1782408198.075113,1,1,still,unknown,center,near,0,1.1,0.17,181 41 497 478
1782408198.147838,1,1,still,unknown,center,near,0,0.8,0.17,180 41 498 478
1782408198.218797,1,1,still,unknown,center,near,0,1.1,0.17,179 40 498 477
1782408198.289085,1,1,still,unknown,center,near,0,1.0,0.16,180 40 498 478
1782408198.360003,1,1,still,unknown,center,near,0,0.9,0.15,180 40 496 478
1782408198.427927,1,1,still,unknown,center,near,0,1.8,0.16,180 41 498 478
1782408198.497467,1,1,still,unknown,center,near,0,1.1,0.16,180 40 498 478
1782408198.571640,1,1,still,unknown,center,near,0,0.9,0.15,180 41 498 478
1782408198.652052,1,1,still,unknown,center,near,0,0.9,0.15,180 41 497 478
1782408198.722509,1,1,still,unknown,center,near,0,0.8,0.14,180 41 497 478
1782408198.798717,1,1,still,unknown,center,near,0,1.1,0.16,181 41 496 478
1782408198.909347,1,1,still,unknown,center,near,0,1.3,0.16,181 41 497 477
1782408199.008913,1,1,still,unknown,center,near,0,1.0,0.16,181 41 497 478
1782408199.079867,1,1,still,unknown,center,near,0,0.9,0.16,181 41 498 478
1782408199.155672,1,1,still,unknown,center,near,0,0.8,0.15,181 41 498 477
1782408199.231421,1,1,still,unknown,center,near,0,0.9,0.15,180 41 498 478
1782408199.312200,1,1,still,unknown,center,near,0,1.1,0.16,181 41 499 478
1782408199.382847,1,1,still,unknown,center,near,0,0.9,0.17,181 40 496 478
1782408199.468740,1,1,still,unknown,center,near,0,0.9,0.17,181 40 496 478
1782408199.545411,1,1,still,unknown,center,near,0,1.6,0.20,180 40 495 478
1782408199.622152,1,1,still,unknown,center,near,0,2.0,0.20,180 40 496 478
1782408199.707789,1,1,still,unknown,center,near,0,2.1,0.21,180 40 496 478
1782408199.801352,1,1,still,unknown,center,near,0,2.0,0.23,180 40 496 478
1782408199.899016,1,1,still,unknown,center,near,0,2.0,0.26,180 39 497 478
1782408199.978802,1,1,still,unknown,center,near,0,1.9,0.30,180 39 498 478
1782408200.061988,1,1,still,unknown,center,near,0,2.8,0.34,181 39 500 477
1782408200.150088,1,1,still,unknown,center,near,0,3.7,0.40,180 37 499 477
1782408200.231422,1,1,still,unknown,center,near,0,5.2,0.49,180 37 502 476
1782408200.305019,1,1,still,unknown,center,near,0,6.3,0.57,181 37 503 476
1782408200.379077,1,1,still,unknown,center,near,0,8.4,0.67,181 36 507 476
1782408200.457018,1,1,still,unknown,center,near,0,10.9,0.80,182 36 509 477
1782408200.525741,1,1,still,unknown,center,near,0,12.6,0.93,182 35 511 476
1782408200.602959,1,1,still,unknown,center,near,0,12.9,1.04,182 35 511 477
1782408200.680861,1,1,still,unknown,center,near,0,13.8,1.13,183 34 511 476
1782408200.753808,1,1,still,unknown,center,near,0,12.7,1.18,183 34 511 477
1782408200.835036,1,1,still,unknown,center,near,0,12.6,1.20,185 34 512 477
1782408200.917722,1,1,still,unknown,center,near,0,10.9,1.19,185 34 512 477
1782408200.992893,1,1,still,unknown,center,near,0,8.0,1.20,185 34 512 476
1782408201.067521,1,1,still,unknown,center,near,0,5.1,1.12,183 34 512 477
1782408201.144077,1,1,still,unknown,center,near,0,3.3,1.04,183 34 512 477
1782408201.215652,1,1,still,unknown,center,near,0,2.0,0.93,183 34 512 477
1782408201.293902,1,1,still,unknown,center,near,0,1.5,0.81,183 34 512 477
1782408201.371822,1,1,still,unknown,center,near,0,1.6,0.67,184 35 512 477
1782408201.451787,1,1,still,unknown,center,near,0,1.7,0.56,183 34 512 476
1782408201.530495,1,1,still,unknown,center,near,0,1.8,0.42,183 34 511 476
1782408201.597990,1,1,still,unknown,center,near,0,1.8,0.29,183 34 510 477
1782408201.679289,1,1,still,unknown,center,near,0,1.8,0.22,183 34 510 477
1782408201.757690,1,1,still,unknown,center,near,0,1.1,0.18,184 34 511 476
1782408201.834414,1,1,still,unknown,center,near,0,0.9,0.19,183 33 511 477
1782408201.915564,1,1,still,unknown,center,near,0,1.2,0.21,184 33 512 477
1782408201.991669,1,1,still,unknown,center,near,0,2.0,0.25,184 33 514 476
1782408202.064709,1,1,still,unknown,center,near,0,3.1,0.32,183 32 515 476
1782408202.155055,1,1,still,unknown,center,near,0,4.2,0.35,181 33 518 477
1782408202.229676,1,1,still,unknown,center,near,0,6.0,0.61,168 38 518 477
1782408202.304069,1,1,still,unknown,center,near,0,13.5,1.06,157 40 516 477
1782408202.382198,1,1,moving,unknown,center,near,1,27.0,1.78,144 43 508 477
1782408202.456318,1,1,moving,unknown,center,near,1,49.2,2.69,126 44 494 478
1782408202.535729,1,1,moving,unknown,center,near,1,90.8,4.15,116 43 439 479
1782408202.607290,1,1,moving,unknown,center,near,1,122.9,5.35,104 45 427 478
1782408202.675811,1,1,moving,unknown,center,near,1,161.8,6.58,94 43 396 477
1782408202.747132,1,1,moving,unknown,center,near,1,197.2,7.92,82 46 363 479
1782408202.814623,1,1,moving,unknown,left,near,1,233.2,9.26,77 43 321 480
1782408202.881623,1,1,moving,unknown,left,near,1,258.1,10.41,72 42 297 480
1782408202.955102,1,1,moving,unknown,left,near,1,261.4,11.22,75 42 281 476
1782408203.026185,1,1,moving,unknown,left,near,1,254.4,12.26,59 48 253 478
1782408203.096558,1,1,moving,unknown,left,near,1,253.0,13.09,43 49 241 479
1782408203.167486,1,1,moving,unknown,left,near,1,249.3,13.85,21 50 228 478
1782408203.237747,1,1,moving,unknown,left,near,1,240.3,14.54,0 54 219 475
1782408203.306525,1,1,moving,unknown,left,near,1,216.6,14.93,0 59 208 476
1782408203.374834,1,1,moving,unknown,left,near,1,200.0,15.26,0 65 189 473
1782408203.446970,1,1,moving,unknown,left,near,1,191.0,15.30,0 64 177 471
1782408203.517381,1,1,moving,unknown,left,near,1,169.1,14.87,0 63 167 474
1782408203.580973,1,1,moving,unknown,left,near,1,152.2,15.21,0 62 154 476
1782408203.653008,1,1,moving,unknown,left,near,1,129.7,14.43,0 62 145 478
1782408203.722985,1,1,moving,unknown,left,near,1,107.9,13.49,0 62 136 477
1782408203.787215,1,1,moving,unknown,left,near,1,96.3,12.96,0 72 128 475
1782408203.855925,1,1,moving,unknown,left,near,1,81.9,12.31,0 76 126 477
1782408203.926157,1,1,moving,unknown,left,near,1,73.2,11.85,0 86 123 477
1782408203.995515,1,1,moving,unknown,left,near,1,65.5,11.42,0 89 120 476
1782408204.063203,1,1,moving,unknown,left,near,1,56.1,10.87,0 88 117 476
1782408204.139740,1,1,moving,unknown,left,near,1,48.9,10.12,0 88 116 479
1782408204.208502,1,1,moving,unknown,left,near,1,44.0,9.13,0 91 115 479
1782408204.270538,1,1,moving,unknown,left,near,1,35.6,8.41,0 93 116 477
1782408204.339347,1,1,moving,unknown,left,near,1,27.9,7.63,0 95 116 476
1782408204.405438,1,1,moving,unknown,left,near,1,19.3,7.06,0 98 118 474
1782408204.475388,1,1,moving,unknown,left,near,1,17.6,6.73,0 103 120 478
1782408204.546977,1,1,moving,unknown,left,near,1,20.4,6.50,0 109 121 478
1782408204.616957,1,1,moving,unknown,left,near,1,22.2,6.48,0 112 120 477
1782408204.682864,1,1,moving,unknown,left,near,1,23.9,6.45,0 116 118 478
1782408204.750970,1,1,moving,unknown,left,near,1,24.9,6.19,0 116 119 479
1782408204.820673,1,1,moving,unknown,left,near,1,23.0,5.81,0 114 120 476
1782408204.895924,1,1,moving,stand,left,near,1,20.1,5.21,0 113 118 477
1782408204.976571,1,1,moving,unknown,left,near,1,15.4,4.53,0 114 115 476
1782408205.053045,1,1,moving,unknown,left,near,1,12.2,4.18,0 116 115 477
1782408205.121866,1,1,moving,unknown,left,near,1,11.6,3.92,0 121 114 478
1782408205.187621,1,1,moving,unknown,left,near,1,9.2,3.90,0 122 114 477
1782408205.252889,1,1,moving,unknown,left,near,1,7.3,3.97,0 125 116 474
1782408205.323175,1,1,moving,unknown,left,near,1,11.8,4.03,0 131 120 476
1782408205.392971,1,1,moving,unknown,left,near,1,17.3,4.03,0 131 131 478
1782408205.460741,1,1,moving,unknown,left,near,1,22.8,3.94,0 129 137 477
1782408205.537624,1,1,moving,unknown,left,near,1,25.2,3.77,0 128 139 477
1782408205.607701,1,1,moving,unknown,left,near,1,27.8,3.29,0 129 143 475
1782408205.675477,1,1,moving,unknown,left,near,1,29.9,3.20,0 130 144 474
1782408205.741091,1,1,moving,unknown,left,near,1,31.2,3.36,1 131 147 474
1782408205.815715,1,1,moving,unknown,left,near,1,32.7,3.43,6 133 148 475
1782408205.886489,1,1,moving,stand,left,near,1,30.8,3.56,10 134 149 476
1782408205.959948,1,1,moving,stand,left,near,1,30.4,3.81,16 139 150 475
1782408206.032220,1,1,moving,stand,left,near,1,31.3,4.13,19 141 152 468
1782408206.097973,1,1,moving,stand,left,near,1,33.5,4.96,21 140 151 447
1782408206.167567,1,1,moving,stand,left,near,1,33.0,5.43,24 138 149 451
1782408206.244054,1,1,moving,stand,left,near,1,35.0,5.86,27 138 149 444
1782408206.313501,1,1,moving,stand,left,near,1,36.6,6.27,30 137 147 441
1782408206.383553,1,1,moving,stand,left,near,1,41.5,6.83,35 137 147 433
1782408206.451659,1,1,moving,stand,left,near,1,45.8,7.29,43 139 145 430
1782408206.530389,1,1,moving,stand,left,near,1,43.5,7.48,47 141 144 433
1782408206.595456,1,1,moving,stand,left,mid,1,35.0,7.72,53 145 144 432
1782408206.673061,1,1,moving,stand,left,mid,1,33.1,7.88,56 146 146 431
1782408206.748019,1,1,moving,stand,left,mid,1,33.7,8.02,59 145 150 426
1782408206.818783,1,1,moving,stand,left,mid,1,39.8,8.31,64 146 157 418
1782408206.895062,1,1,moving,stand,left,mid,1,47.0,8.94,69 146 164 403
1782408206.963060,1,1,moving,stand,left,mid,1,52.8,9.41,73 144 168 398
1782408207.036886,1,1,moving,stand,left,mid,1,57.1,9.56,75 145 171 399
1782408207.123050,1,1,moving,stand,left,mid,1,58.1,9.43,78 146 172 397
1782408207.202077,1,1,moving,stand,left,mid,1,58.3,9.07,81 148 174 398
1782408207.270030,1,1,moving,stand,left,mid,1,56.4,8.59,88 152 175 403
1782408207.338151,1,1,moving,stand,left,mid,1,49.9,8.56,93 152 172 403
1782408207.406430,1,1,moving,stand,left,mid,1,36.5,8.14,95 151 162 400
1782408207.474845,1,1,moving,stand,left,mid,1,29.0,7.76,98 148 164 399
1782408207.547635,1,1,moving,stand,left,mid,1,25.5,7.21,100 147 167 403
1782408207.617593,1,1,moving,stand,left,mid,1,22.9,6.83,102 148 167 398
1782408207.683987,1,1,moving,stand,left,mid,1,21.8,6.73,104 148 165 383
1782408207.753546,1,1,moving,stand,left,mid,1,26.6,6.60,106 149 167 376
1782408207.825995,1,1,moving,stand,left,mid,1,32.8,6.55,110 151 170 369
1782408207.894819,1,1,moving,stand,left,mid,1,38.1,6.35,115 152 170 367
1782408207.968518,1,1,moving,stand,left,mid,1,37.6,5.93,114 152 176 372
1782408208.040021,1,1,moving,unknown,left,mid,1,40.7,5.97,114 153 180 362
1782408208.103225,1,1,moving,unknown,left,mid,1,40.3,6.17,115 153 181 365
1782408208.174853,1,1,moving,unknown,left,mid,1,40.9,6.63,123 152 180 356
1782408208.246441,1,1,moving,unknown,left,mid,1,41.3,7.06,126 151 181 352
1782408208.318031,1,1,moving,unknown,left,mid,1,36.3,7.35,125 151 181 353
1782408208.387808,1,1,moving,unknown,left,mid,1,31.3,7.49,122 151 184 354
1782408208.457679,1,1,moving,unknown,left,mid,1,31.7,7.64,120 151 193 350
1782408208.524551,1,1,moving,unknown,left,mid,1,31.7,7.71,119 151 199 347
1782408208.595154,1,1,moving,unknown,left,mid,1,29.2,7.54,117 152 197 348
1782408208.662069,1,1,moving,unknown,left,mid,1,22.9,7.21,115 151 200 347
1782408208.733411,1,1,moving,unknown,left,mid,1,13.2,6.69,114 152 194 348
1782408208.813149,1,1,moving,unknown,left,mid,1,9.9,5.63,113 151 189 358
1782408208.879507,1,1,moving,unknown,left,mid,1,9.8,4.44,113 151 186 360
1782408208.949541,1,1,moving,unknown,left,mid,1,15.5,3.74,110 151 185 362
1782408209.019994,1,1,moving,unknown,left,mid,1,23.5,3.24,109 151 182 361
1782408209.098345,1,1,moving,unknown,left,mid,1,26.1,2.93,107 150 182 363
1782408209.163075,1,1,moving,unknown,left,mid,1,30.9,3.05,104 148 178 364
1782408209.238285,1,1,moving,unknown,left,mid,1,30.0,2.93,104 148 177 364
1782408209.308862,1,1,moving,unknown,left,mid,1,26.2,3.03,103 148 177 364
1782408209.377031,1,1,moving,unknown,left,mid,1,22.4,3.20,103 149 177 364
1782408209.443823,1,1,moving,unknown,left,mid,1,19.4,3.28,103 149 177 365
1782408209.519334,1,1,moving,unknown,left,mid,1,16.0,3.45,102 149 176 367
1782408209.590529,1,1,moving,unknown,left,mid,1,13.8,3.59,103 149 176 369
1782408209.664007,1,1,moving,unknown,left,mid,1,9.6,3.54,102 149 176 367
1782408209.731900,1,1,moving,unknown,left,mid,1,7.0,3.23,102 148 176 366
1782408209.810422,1,1,moving,unknown,left,mid,1,4.6,2.87,102 149 176 365
1782408209.882199,1,1,moving,unknown,left,mid,1,3.3,2.28,102 149 176 364
1782408209.957037,1,1,moving,unknown,left,mid,1,2.2,1.55,102 149 177 366
1782408210.036528,1,1,still,unknown,left,mid,0,2.9,1.30,102 149 176 363
1782408210.097839,1,1,still,unknown,left,mid,0,3.4,1.09,102 148 177 365
1782408210.170052,1,1,still,unknown,left,mid,0,2.5,0.93,102 148 176 366
1782408210.244871,1,1,still,unknown,left,mid,0,1.3,0.69,102 149 176 365
1782408210.316871,1,1,still,unknown,left,mid,0,1.8,0.53,102 149 176 366
1782408210.389772,1,1,still,unknown,left,mid,0,2.5,0.51,102 149 176 367
1782408210.457870,1,1,still,unknown,left,mid,0,2.4,0.50,101 149 175 364
1782408210.526696,1,1,still,unknown,left,mid,0,3.1,0.48,102 149 175 367
1782408210.600521,1,1,still,unknown,left,mid,0,3.5,0.50,102 149 176 368
1782408210.680197,1,1,still,unknown,left,mid,0,4.3,0.62,102 149 175 371
1782408210.751395,1,1,still,unknown,left,mid,0,4.6,0.70,102 149 175 370
1782408210.823082,1,1,still,unknown,left,mid,0,2.8,0.68,101 148 175 368
1782408210.895187,1,1,still,unknown,left,mid,0,2.1,0.67,101 148 175 366
1782408210.962111,1,1,still,unknown,left,mid,0,2.0,0.67,101 148 176 366
1782408211.033701,1,1,still,unknown,left,mid,0,2.0,0.67,102 149 176 365
1782408211.101394,1,1,still,unknown,left,mid,0,2.8,0.65,101 149 176 365
1782408211.179745,1,1,still,unknown,left,mid,0,5.1,0.70,101 149 176 363
1782408211.248441,1,1,still,unknown,left,mid,0,4.3,0.66,102 149 176 367
1782408211.315596,1,1,still,unknown,left,mid,0,3.5,0.65,102 149 176 365
1782408211.391850,1,1,still,unknown,left,mid,0,2.3,0.65,102 149 176 367
1782408211.462999,1,1,still,unknown,left,mid,0,1.4,0.63,102 149 176 366
1782408211.530035,1,1,still,unknown,left,mid,0,1.1,0.64,102 149 176 365
1782408211.600366,1,1,still,unknown,left,mid,0,1.4,0.64,102 149 175 367
1782408211.666718,1,1,still,unknown,left,mid,0,3.5,0.63,102 149 176 368
1782408211.736255,1,1,still,unknown,left,mid,0,2.8,0.64,102 149 176 365
1782408211.803200,1,1,still,unknown,left,mid,0,1.9,0.63,102 149 176 366
1782408211.875541,1,1,still,unknown,left,mid,0,2.3,0.64,102 149 176 364
1782408212.020970,1,1,still,unknown,left,mid,0,1.4,0.43,102 149 176 366
1782408212.100527,1,1,still,unknown,left,mid,0,1.5,0.43,103 149 176 364
1782408212.170693,1,1,still,unknown,left,mid,0,1.6,0.43,102 148 176 366
1782408212.238974,1,1,still,unknown,left,mid,0,2.4,0.43,102 149 176 365
1782408212.311491,1,1,still,unknown,left,mid,0,2.1,0.44,102 149 176 367
1782408212.378651,1,1,still,unknown,left,mid,0,1.5,0.44,102 149 176 367
1782408212.444010,1,1,still,unknown,left,mid,0,1.5,0.37,103 149 176 366
1782408212.515083,1,1,still,unknown,left,mid,0,1.4,0.38,103 149 176 365
1782408212.588314,1,1,still,unknown,left,mid,0,1.9,0.38,103 150 176 366
1782408212.663817,1,1,still,unknown,left,mid,0,1.5,0.37,102 149 176 366
1782408212.742042,1,1,still,unknown,left,mid,0,2.0,0.41,100 149 176 364
1782408212.816618,1,1,still,unknown,left,mid,0,3.6,0.46,98 149 175 366
